,event_key,total_person_count,injured_person_count,Minor_count,Serious_count,Fatal_count,ev_id,Aircraft_key
20008,20200115X82407_1,1.0,1.0,1.0,0.0,0.0,20200115X82407,1
20009,20200115X85405_1,1.0,1.0,0.0,0.0,1.0,20200115X85405,1
20010,20200116X45001_1,1.0,0.0,0.0,0.0,0.0,20200116X45001,1
20011,20200116X50821_1,2.0,0.0,0.0,0.0,0.0,20200116X50821,1
20012,20200116X90815_1,4.0,0.0,0.0,0.0,0.0,20200116X90815,1
20013,20200117X62609_1,1.0,1.0,0.0,1.0,0.0,20200117X62609,1
20014,20200117X71039_1,5.0,1.0,0.0,1.0,0.0,20200117X71039,1
20015,20200118X93135_1,1.0,0.0,0.0,0.0,0.0,20200118X93135,1
20016,20200119X92652_1,1.0,1.0,1.0,0.0,0.0,20200119X92652,1
20017,20200119X92859_1,9.0,4.0,2.0,2.0,0.0,20200119X92859,1
20018,20200120X43918_1,2.0,0.0,0.0,0.0,0.0,20200120X43918,1
20019,20200120X80146_1,1.0,1.0,0.0,0.0,1.0,20200120X80146,1
20020,20200121X21657_1,14.0,1.0,0.0,1.0,0.0,20200121X21657,1
20021,20200121X33812_1,1.0,0.0,0.0,0.0,0.0,20200121X33812,1
20022,20200121X51136_1,178.0,0.0,0.0,0.0,0.0,20200121X51136,1
20023,20200121X51450_1,2.0,0.0,0.0,0.0,0.0,20200121X51450,1
20024,20200121X55025_1,1.0,1.0,0.0,1.0,0.0,20200121X55025,1
20025,20200121X60556_1,2.0,0.0,0.0,0.0,0.0,20200121X60556,1
20026,20200122X05239_1,4.0,4.0,0.0,0.0,4.0,20200122X05239,1
20027,20200122X70630_1,2.0,2.0,1.0,1.0,0.0,20200122X70630,1
20028,20200122X92043_1,1.0,1.0,1.0,0.0,0.0,20200122X92043,1
20029,20200122X92714_1,1.0,1.0,1.0,0.0,0.0,20200122X92714,1
20030,20200123X80253_1,1.0,1.0,0.0,1.0,0.0,20200123X80253,1
20031,20200123X84612_1,4.0,0.0,0.0,0.0,0.0,20200123X84612,1
20032,20200123X90440_1,3.0,3.0,0.0,0.0,3.0,20200123X90440,1
20033,20200124X45349_1,3.0,3.0,0.0,1.0,2.0,20200124X45349,1
20034,20200124X61658_1,1.0,1.0,1.0,0.0,0.0,20200124X61658,1
20035,20200124X82543_1,2.0,0.0,0.0,0.0,0.0,20200124X82543,1
20036,20200124X92932_1,3.0,3.0,0.0,2.0,1.0,20200124X92932,1
20037,20200125X54545_1,159.0,1.0,0.0,1.0,0.0,20200125X54545,1
20038,20200125X95019_1,1.0,1.0,0.0,0.0,1.0,20200125X95019,1
20039,20200125X95855_1,2.0,2.0,0.0,0.0,2.0,20200125X95855,1
20040,20200126X11533_1,2.0,0.0,0.0,0.0,0.0,20200126X11533,1
20041,20200126X34609_1,4.0,0.0,0.0,0.0,0.0,20200126X34609,1
20042,20200126X35126_1,1.0,0.0,0.0,0.0,0.0,20200126X35126,1
20043,20200126X41436_1,9.0,9.0,0.0,0.0,9.0,20200126X41436,1
20044,20200127X25128_1,1.0,1.0,1.0,0.0,0.0,20200127X25128,1
20045,20200127X40235_1,3.0,3.0,0.0,0.0,3.0,20200127X40235,1
20046,20200127X42550_1,2.0,2.0,0.0,0.0,2.0,20200127X42550,1
20047,20200127X42609_1,1.0,1.0,0.0,0.0,1.0,20200127X42609,1
20048,20200127X52059_1,2.0,0.0,0.0,0.0,0.0,20200127X52059,1
20049,20200127X82825_1,1.0,1.0,0.0,1.0,0.0,20200127X82825,1
20050,20200127X83410_1,2.0,2.0,0.0,0.0,2.0,20200127X83410,1
20051,20200127X92625_1,1.0,0.0,0.0,0.0,0.0,20200127X92625,1
20052,20200128X00202_1,1.0,0.0,0.0,0.0,0.0,20200128X00202,1
20053,20200128X02229_1,1.0,0.0,0.0,0.0,0.0,20200128X02229,1
20054,20200128X03442_1,1.0,1.0,0.0,0.0,1.0,20200128X03442,1
20055,20200128X10818_1,1.0,1.0,0.0,0.0,1.0,20200128X10818,1
20056,20200128X35830_1,2.0,0.0,0.0,0.0,0.0,20200128X35830,1
20057,20200128X73907_1,3.0,3.0,0.0,0.0,3.0,20200128X73907,1
20058,20200128X95048_1,1.0,1.0,1.0,0.0,0.0,20200128X95048,1
20059,20200129X53303_1,112.0,0.0,0.0,0.0,0.0,20200129X53303,1
20060,20200129X95515_1,1.0,1.0,1.0,0.0,0.0,20200129X95515,1
20061,20200131X31715_1,2.0,0.0,0.0,0.0,0.0,20200131X31715,1
20062,20200131X50937_1,1.0,0.0,0.0,0.0,0.0,20200131X50937,1
20063,20200202X81855_1,3.0,0.0,0.0,0.0,0.0,20200202X81855,1
20064,20200202X83050_1,3.0,3.0,0.0,2.0,1.0,20200202X83050,1
20065,20200203X10951_1,3.0,0.0,0.0,0.0,0.0,20200203X10951,1
20066,20200203X13506_1,2.0,0.0,0.0,0.0,0.0,20200203X13506,1
20067,20200203X53852_1,3.0,0.0,0.0,0.0,0.0,20200203X53852,1
20068,20200203X70328_1,2.0,0.0,0.0,0.0,0.0,20200203X70328,1
20069,20200204X12350_1,3.0,0.0,0.0,0.0,0.0,20200204X12350,1
20070,20200205X32547_1,183.0,183.0,161.0,19.0,3.0,20200205X32547,1
20071,20200205X33820_1,2.0,2.0,0.0,0.0,2.0,20200205X33820,1
20072,20200206X34831_1,5.0,5.0,0.0,0.0,5.0,20200206X34831,1
20073,20200206X43510_1,2.0,0.0,0.0,0.0,0.0,20200206X43510,1
20074,20200206X45743_1,2.0,0.0,0.0,0.0,0.0,20200206X45743,1
20075,20200206X73159_1,1.0,1.0,0.0,1.0,0.0,20200206X73159,1
20076,20200206X90234_1,3.0,3.0,0.0,0.0,3.0,20200206X90234,1
20077,20200206X90423_1,1.0,1.0,1.0,0.0,0.0,20200206X90423,1
20078,20200206X91343_1,2.0,0.0,0.0,0.0,0.0,20200206X91343,1
20079,20200207X52205_1,73.0,23.0,22.0,1.0,0.0,20200207X52205,1
20080,20200207X72541_1,1.0,0.0,0.0,0.0,0.0,20200207X72541,1
20081,20200208X35227_1,4.0,4.0,0.0,0.0,4.0,20200208X35227,1
20082,20200209X33430_1,1.0,1.0,0.0,0.0,1.0,20200209X33430,1
20083,20200209X61613_1,1.0,1.0,0.0,0.0,1.0,20200209X61613,1
20084,20200209X75546_1,4.0,4.0,3.0,1.0,0.0,20200209X75546,1
20085,20200210X02215_1,194.0,0.0,0.0,0.0,0.0,20200210X02215,1
20086,20200210X11725_1,3.0,0.0,0.0,0.0,0.0,20200210X11725,1
20087,20200210X12805_1,2.0,0.0,0.0,0.0,0.0,20200210X12805,1
20088,20200210X23531_1,2.0,0.0,0.0,0.0,0.0,20200210X23531,1
20089,20200210X30945_1,3.0,3.0,0.0,2.0,1.0,20200210X30945,1
20090,20200210X53022_1,8.0,0.0,0.0,0.0,0.0,20200210X53022,1
20091,20200210X75757_1,1.0,0.0,0.0,0.0,0.0,20200210X75757,1
20092,20200210X83657_1,100.0,0.0,0.0,0.0,0.0,20200210X83657,1
20093,20200211X10757_1,7.0,0.0,0.0,0.0,0.0,20200211X10757,1
20094,20200211X94852_1,2.0,0.0,0.0,0.0,0.0,20200211X94852,1
20095,20200212X20909_1,2.0,0.0,0.0,0.0,0.0,20200212X20909,1
20096,20200212X55940_1,1.0,0.0,0.0,0.0,0.0,20200212X55940,1
20097,20200212X90852_1,1.0,1.0,0.0,1.0,0.0,20200212X90852,1
20098,20200212X95117_1,154.0,0.0,0.0,0.0,0.0,20200212X95117,1
20099,20200213X55547_1,2.0,2.0,0.0,0.0,2.0,20200213X55547,1
20100,20200213X55551_1,4.0,0.0,0.0,0.0,0.0,20200213X55551,1
20101,20200213X92852_1,4.0,0.0,0.0,0.0,0.0,20200213X92852,1
20102,20200213X95851_1,2.0,0.0,0.0,0.0,0.0,20200213X95851,1
20103,20200214X65852_1,1.0,0.0,0.0,0.0,0.0,20200214X65852,1
20104,20200215X14424_1,1.0,0.0,0.0,0.0,0.0,20200215X14424,1
20105,20200216X63101_1,2.0,0.0,0.0,0.0,0.0,20200216X63101,1
20106,20200216X63101_2,1.0,0.0,0.0,0.0,0.0,20200216X63101,2
20107,20200217X00641_1,2.0,0.0,0.0,0.0,0.0,20200217X00641,1
20108,20200217X93300_1,1.0,0.0,0.0,0.0,0.0,20200217X93300,1
20109,20200218X02852_1,1.0,0.0,0.0,0.0,0.0,20200218X02852,1
20110,20200218X05137_1,4.0,4.0,0.0,0.0,4.0,20200218X05137,1
20111,20200218X21210_1,4.0,4.0,0.0,4.0,0.0,20200218X21210,1
20112,20200218X82852_1,1.0,0.0,0.0,0.0,0.0,20200218X82852,1
20113,20200218X82853_1,1.0,1.0,1.0,0.0,0.0,20200218X82853,1
20114,20200218X90855_1,1.0,0.0,0.0,0.0,0.0,20200218X90855,1
20115,20200218X92852_1,4.0,1.0,1.0,0.0,0.0,20200218X92852,1
20116,20200218X94853_1,1.0,0.0,0.0,0.0,0.0,20200218X94853,1
20117,20200219X20320_1,2.0,2.0,0.0,0.0,2.0,20200219X20320,1
20118,20200219X20320_2,2.0,2.0,0.0,0.0,2.0,20200219X20320,2
20119,20200219X42743_1,117.0,0.0,0.0,0.0,0.0,20200219X42743,1
20120,20200219X80403_1,1.0,0.0,0.0,0.0,0.0,20200219X80403,1
20121,20200220X10054_1,3.0,3.0,0.0,0.0,3.0,20200220X10054,1
20122,20200220X52856_1,2.0,0.0,0.0,0.0,0.0,20200220X52856,1
20123,20200220X53802_1,2.0,0.0,0.0,0.0,0.0,20200220X53802,1
20124,20200220X82852_1,2.0,0.0,0.0,0.0,0.0,20200220X82852,1
20125,20200220X92633_1,2.0,0.0,0.0,0.0,0.0,20200220X92633,1
20126,20200221X01706_1,3.0,1.0,1.0,0.0,0.0,20200221X01706,1
20127,20200221X21008_1,1.0,1.0,0.0,0.0,1.0,20200221X21008,1
20128,20200221X22211_1,2.0,1.0,1.0,0.0,0.0,20200221X22211,1
20129,20200221X30928_1,2.0,0.0,0.0,0.0,0.0,20200221X30928,1
20130,20200221X95323_1,2.0,0.0,0.0,0.0,0.0,20200221X95323,1
20131,20200222X62353_1,1.0,1.0,0.0,0.0,1.0,20200222X62353,1
20132,20200222X95241_1,1.0,1.0,1.0,0.0,0.0,20200222X95241,1
20133,20200223X34938_1,2.0,2.0,0.0,0.0,2.0,20200223X34938,1
20134,20200224X02150_1,1.0,1.0,0.0,0.0,1.0,20200224X02150,1
20135,20200224X11916_1,3.0,1.0,1.0,0.0,0.0,20200224X11916,1
20136,20200224X12959_1,2.0,0.0,0.0,0.0,0.0,20200224X12959,1
20137,20200224X73527_1,1.0,1.0,1.0,0.0,0.0,20200224X73527,1
20138,20200224X95656_1,1.0,1.0,0.0,0.0,1.0,20200224X95656,1
20139,20200225X20803_1,4.0,0.0,0.0,0.0,0.0,20200225X20803,1
20140,20200225X23418_1,87.0,3.0,2.0,1.0,0.0,20200225X23418,1
20141,20200225X74134_1,1.0,0.0,0.0,0.0,0.0,20200225X74134,1
20142,20200226X35228_1,3.0,0.0,0.0,0.0,0.0,20200226X35228,1
20143,20200226X41215_1,5.0,0.0,0.0,0.0,0.0,20200226X41215,1
20144,20200226X42425_1,2.0,0.0,0.0,0.0,0.0,20200226X42425,1
20145,20200226X65345_1,1.0,1.0,0.0,0.0,1.0,20200226X65345,1
20146,20200226X73028_1,4.0,0.0,0.0,0.0,0.0,20200226X73028,1
20147,20200227X44532_1,1.0,0.0,0.0,0.0,0.0,20200227X44532,1
20148,20200227X44829_1,1.0,0.0,0.0,0.0,0.0,20200227X44829,1
20149,20200227X73721_1,2.0,0.0,0.0,0.0,0.0,20200227X73721,1
20150,20200228X14120_1,1.0,0.0,0.0,0.0,0.0,20200228X14120,1
20151,20200228X25148_1,1.0,1.0,1.0,0.0,0.0,20200228X25148,1
20152,20200228X25529_1,2.0,1.0,1.0,0.0,0.0,20200228X25529,1
20153,20200228X53800_1,1.0,0.0,0.0,0.0,0.0,20200228X53800,1
20154,20200228X85623_1,2.0,0.0,0.0,0.0,0.0,20200228X85623,1
20155,20200228X91100_1,2.0,0.0,0.0,0.0,0.0,20200228X91100,1
20156,20200228X92711_1,2.0,0.0,0.0,0.0,0.0,20200228X92711,1
20157,20200229X25105_1,2.0,0.0,0.0,0.0,0.0,20200229X25105,1
20158,20200229X74252_1,2.0,0.0,0.0,0.0,0.0,20200229X74252,1
20159,20200301X02510_1,1.0,1.0,1.0,0.0,0.0,20200301X02510,1
20160,20200301X22718_1,1.0,1.0,0.0,0.0,1.0,20200301X22718,1
20161,20200301X82907_1,2.0,1.0,0.0,1.0,0.0,20200301X82907,1
20162,20200301X92531_1,2.0,2.0,0.0,2.0,0.0,20200301X92531,1
20163,20200303X22021_1,3.0,3.0,0.0,0.0,3.0,20200303X22021,1
20164,20200303X93345_1,3.0,3.0,0.0,0.0,3.0,20200303X93345,1
20165,20200304X03915_1,2.0,1.0,1.0,0.0,0.0,20200304X03915,1
20166,20200304X44656_1,2.0,0.0,0.0,0.0,0.0,20200304X44656,1
20167,20200304X54241_1,2.0,0.0,0.0,0.0,0.0,20200304X54241,1
20168,20200304X61705_1,1.0,1.0,1.0,0.0,0.0,20200304X61705,1
20169,20200305X41622_1,4.0,0.0,0.0,0.0,0.0,20200305X41622,1
20170,20200305X52500_1,2.0,0.0,0.0,0.0,0.0,20200305X52500,1
20171,20200305X61736_1,1.0,1.0,1.0,0.0,0.0,20200305X61736,1
20172,20200305X82724_1,1.0,1.0,0.0,1.0,0.0,20200305X82724,1
20173,20200306X44756_1,1.0,0.0,0.0,0.0,0.0,20200306X44756,1
20174,20200306X90639_1,1.0,1.0,1.0,0.0,0.0,20200306X90639,1
20175,20200306X90723_1,1.0,1.0,0.0,0.0,1.0,20200306X90723,1
20176,20200307X03728_1,1.0,0.0,0.0,0.0,0.0,20200307X03728,1
20177,20200308X53043_1,6.0,2.0,2.0,0.0,0.0,20200308X53043,1
20178,20200309X32139_1,2.0,0.0,0.0,0.0,0.0,20200309X32139,1
20179,20200309X32921_1,2.0,0.0,0.0,0.0,0.0,20200309X32921,1
20180,20200309X73723_1,4.0,0.0,0.0,0.0,0.0,20200309X73723,1
20181,20200309X81542_1,1.0,0.0,0.0,0.0,0.0,20200309X81542,1
20182,20200309X82227_1,1.0,1.0,1.0,0.0,0.0,20200309X82227,1
20183,20200309X82804_1,29.0,0.0,0.0,0.0,0.0,20200309X82804,1
20184,20200310X00815_1,1.0,0.0,0.0,0.0,0.0,20200310X00815,1
20185,20200310X30420_1,1.0,1.0,1.0,0.0,0.0,20200310X30420,1
20186,20200310X73309_1,2.0,2.0,2.0,0.0,0.0,20200310X73309,1
20187,20200310X94826_1,1.0,0.0,0.0,0.0,0.0,20200310X94826,1
20188,20200311X01045_1,1.0,1.0,0.0,1.0,0.0,20200311X01045,1
20189,20200311X15604_1,1.0,1.0,0.0,0.0,1.0,20200311X15604,1
20190,20200311X62702_1,1.0,1.0,0.0,0.0,1.0,20200311X62702,1
20191,20200312X31340_1,1.0,0.0,0.0,0.0,0.0,20200312X31340,1
20192,20200312X61924_1,5.0,5.0,0.0,0.0,5.0,20200312X61924,1
20193,20200312X82517_1,1.0,0.0,0.0,0.0,0.0,20200312X82517,1
20194,20200312X91006_1,181.0,0.0,0.0,0.0,0.0,20200312X91006,1
20195,20200312X95752_1,2.0,0.0,0.0,0.0,0.0,20200312X95752,1
20196,20200313X13202_1,2.0,2.0,0.0,0.0,2.0,20200313X13202,1
20197,20200313X13621_1,1.0,1.0,1.0,0.0,0.0,20200313X13621,1
20198,20200316X10827_1,1.0,0.0,0.0,0.0,0.0,20200316X10827,1
20199,20200316X11409_1,2.0,0.0,0.0,0.0,0.0,20200316X11409,1
20200,20200316X60952_1,3.0,0.0,0.0,0.0,0.0,20200316X60952,1
20201,20200316X71209_1,1.0,1.0,0.0,0.0,1.0,20200316X71209,1
20202,20200317X10410_1,2.0,2.0,1.0,1.0,0.0,20200317X10410,1
20203,20200317X25227_1,5.0,0.0,0.0,0.0,0.0,20200317X25227,1
20204,20200317X33838_1,1.0,1.0,0.0,0.0,1.0,20200317X33838,1
20205,20200317X62852_1,2.0,0.0,0.0,0.0,0.0,20200317X62852,1
20206,20200317X65851_1,1.0,0.0,0.0,0.0,0.0,20200317X65851,1
20207,20200318X22054_1,1.0,1.0,0.0,1.0,0.0,20200318X22054,1
20208,20200318X42628_1,2.0,2.0,0.0,0.0,2.0,20200318X42628,1
20209,20200318X51903_1,1.0,0.0,0.0,0.0,0.0,20200318X51903,1
20210,20200318X52128_1,1.0,0.0,0.0,0.0,0.0,20200318X52128,1
20211,20200318X55425_1,1.0,0.0,0.0,0.0,0.0,20200318X55425,1
20212,20200318X75815_1,2.0,0.0,0.0,0.0,0.0,20200318X75815,1
20213,20200318X80903_1,13.0,0.0,0.0,0.0,0.0,20200318X80903,1
20214,20200318X82914_1,1.0,1.0,1.0,0.0,0.0,20200318X82914,1
20215,20200319X45343_1,2.0,0.0,0.0,0.0,0.0,20200319X45343,1
20216,20200319X90956_1,1.0,1.0,0.0,0.0,1.0,20200319X90956,1
20217,20200320X13611_1,1.0,0.0,0.0,0.0,0.0,20200320X13611,1
20218,20200321X14202_1,127.0,0.0,0.0,0.0,0.0,20200321X14202,1
20219,20200321X60941_1,1.0,0.0,0.0,0.0,0.0,20200321X60941,1
20220,20200322X60832_1,3.0,0.0,0.0,0.0,0.0,20200322X60832,1
20221,20200322X70700_1,1.0,1.0,0.0,0.0,1.0,20200322X70700,1
20222,20200322X70803_1,2.0,0.0,0.0,0.0,0.0,20200322X70803,1
20223,20200323X51009_1,1.0,1.0,0.0,1.0,0.0,20200323X51009,1
20224,20200323X62300_1,2.0,2.0,0.0,1.0,1.0,20200323X62300,1
20225,20200323X74128_1,1.0,0.0,0.0,0.0,0.0,20200323X74128,1
20226,20200323X80835_1,3.0,0.0,0.0,0.0,0.0,20200323X80835,1
20227,20200324X34735_1,2.0,2.0,0.0,0.0,2.0,20200324X34735,1
20228,20200324X71727_1,2.0,2.0,0.0,0.0,2.0,20200324X71727,1
20229,20200324X75727_1,52.0,0.0,0.0,0.0,0.0,20200324X75727,1
20230,20200325X04716_1,1.0,1.0,0.0,0.0,1.0,20200325X04716,1
20231,20200325X05113_1,1.0,0.0,0.0,0.0,0.0,20200325X05113,1
20232,20200326X82317_1,1.0,1.0,0.0,1.0,0.0,20200326X82317,1
20233,20200326X92314_1,1.0,0.0,0.0,0.0,0.0,20200326X92314,1
20234,20200329X81624_1,1.0,1.0,0.0,0.0,1.0,20200329X81624,1
20235,20200330X14714_1,2.0,0.0,0.0,0.0,0.0,20200330X14714,1
20236,20200330X23118_1,8.0,8.0,0.0,0.0,8.0,20200330X23118,1
20237,20200330X72901_1,3.0,0.0,0.0,0.0,0.0,20200330X72901,1
20238,20200330X80034_1,1.0,1.0,0.0,0.0,1.0,20200330X80034,1
20239,20200331X23804_1,2.0,0.0,0.0,0.0,0.0,20200331X23804,1
20240,20200331X54415_1,1.0,0.0,0.0,0.0,0.0,20200331X54415,1
20241,20200401X12025_1,2.0,0.0,0.0,0.0,0.0,20200401X12025,1
20242,20200401X50400_1,3.0,0.0,0.0,0.0,0.0,20200401X50400,1
20243,20200401X81511_1,2.0,2.0,0.0,0.0,2.0,20200401X81511,1
20244,20200402X10205_1,1.0,0.0,0.0,0.0,0.0,20200402X10205,1
20245,20200406X15406_1,1.0,0.0,0.0,0.0,0.0,20200406X15406,1
20246,20200406X20238_1,1.0,0.0,0.0,0.0,0.0,20200406X20238,1
20247,20200406X24210_1,1.0,0.0,0.0,0.0,0.0,20200406X24210,1
20248,20200406X31200_1,2.0,2.0,0.0,2.0,0.0,20200406X31200,1
20249,20200406X44555_1,2.0,0.0,0.0,0.0,0.0,20200406X44555,1
20250,20200406X44929_1,2.0,0.0,0.0,0.0,0.0,20200406X44929,1
20251,20200406X51833_1,1.0,1.0,0.0,0.0,1.0,20200406X51833,1
20252,20200407X00001_1,2.0,0.0,0.0,0.0,0.0,20200407X00001,1
20253,20200407X53436_1,1.0,0.0,0.0,0.0,0.0,20200407X53436,1
20254,20200407X60416_1,1.0,1.0,0.0,1.0,0.0,20200407X60416,1
20255,20200407X92127_1,1.0,0.0,0.0,0.0,0.0,20200407X92127,1
20256,20200408X62348_1,1.0,0.0,0.0,0.0,0.0,20200408X62348,1
20257,20200408X72656_1,1.0,1.0,0.0,0.0,1.0,20200408X72656,1
20258,20200408X83126_1,2.0,0.0,0.0,0.0,0.0,20200408X83126,1
20259,20200408X83712_1,1.0,1.0,0.0,0.0,1.0,20200408X83712,1
20260,20200409X75658_1,1.0,1.0,0.0,0.0,1.0,20200409X75658,1
20261,20200410X12023_1,1.0,0.0,0.0,0.0,0.0,20200410X12023,1
20262,20200410X50413_1,1.0,0.0,0.0,0.0,0.0,20200410X50413,1
20263,20200410X81131_1,2.0,2.0,0.0,0.0,2.0,20200410X81131,1
20264,20200411X15400_1,2.0,0.0,0.0,0.0,0.0,20200411X15400,1
20265,20200413X03920_1,2.0,2.0,2.0,0.0,0.0,20200413X03920,1
20266,20200413X13054_1,4.0,4.0,2.0,2.0,0.0,20200413X13054,1
20267,20200413X24505_1,2.0,0.0,0.0,0.0,0.0,20200413X24505,1
20268,20200413X74513_1,1.0,0.0,0.0,0.0,0.0,20200413X74513,1
20269,20200413X90048_1,1.0,1.0,1.0,0.0,0.0,20200413X90048,1
20270,20200416X15425_1,1.0,0.0,0.0,0.0,0.0,20200416X15425,1
20271,20200416X45826_1,1.0,0.0,0.0,0.0,0.0,20200416X45826,1
20272,20200417X12227_1,1.0,0.0,0.0,0.0,0.0,20200417X12227,1
20273,20200418X62255_1,2.0,2.0,0.0,1.0,1.0,20200418X62255,1
20274,20200419X13127_1,2.0,2.0,2.0,0.0,0.0,20200419X13127,1
20275,20200419X63035_1,2.0,2.0,1.0,1.0,0.0,20200419X63035,1
20276,20200420X14025_1,3.0,0.0,0.0,0.0,0.0,20200420X14025,1
20277,20200420X14437_1,1.0,0.0,0.0,0.0,0.0,20200420X14437,1
20278,20200420X64116_1,1.0,1.0,0.0,0.0,1.0,20200420X64116,1
20279,20200420X90222_1,1.0,0.0,0.0,0.0,0.0,20200420X90222,1
20280,20200420X92155_1,2.0,0.0,0.0,0.0,0.0,20200420X92155,1
20281,20200420X94606_1,1.0,0.0,0.0,0.0,0.0,20200420X94606,1
20282,20200420X95230_1,3.0,0.0,0.0,0.0,0.0,20200420X95230,1
20283,20200421X34938_1,1.0,0.0,0.0,0.0,0.0,20200421X34938,1
20284,20200421X54925_1,1.0,1.0,0.0,0.0,1.0,20200421X54925,1
20285,20200421X64410_1,1.0,1.0,0.0,1.0,0.0,20200421X64410,1
20286,20200421X70447_1,1.0,0.0,0.0,0.0,0.0,20200421X70447,1
20287,20200421X81851_1,1.0,0.0,0.0,0.0,0.0,20200421X81851,1
20288,20200422X14853_1,1.0,0.0,0.0,0.0,0.0,20200422X14853,1
20289,20200422X24514_1,2.0,2.0,2.0,0.0,0.0,20200422X24514,1
20290,20200422X94542_1,3.0,3.0,0.0,3.0,0.0,20200422X94542,1
20291,20200423X21852_1,1.0,0.0,0.0,0.0,0.0,20200423X21852,1
20292,20200423X55232_1,2.0,0.0,0.0,0.0,0.0,20200423X55232,1
20293,20200423X73125_1,2.0,0.0,0.0,0.0,0.0,20200423X73125,1
20294,20200423X81031_1,1.0,1.0,0.0,1.0,0.0,20200423X81031,1
20295,20200423X85021_1,2.0,0.0,0.0,0.0,0.0,20200423X85021,1
20296,20200423X91852_1,1.0,0.0,0.0,0.0,0.0,20200423X91852,1
20297,20200424X03125_1,2.0,2.0,0.0,1.0,1.0,20200424X03125,1
20298,20200424X73852_1,1.0,1.0,0.0,0.0,1.0,20200424X73852,1
20299,20200425X44436_1,3.0,3.0,0.0,0.0,3.0,20200425X44436,1
20300,20200425X65834_1,1.0,1.0,1.0,0.0,0.0,20200425X65834,1
20301,20200426X32853_1,2.0,0.0,0.0,0.0,0.0,20200426X32853,1
20302,20200427X25753_1,1.0,0.0,0.0,0.0,0.0,20200427X25753,1
20303,20200427X62351_1,1.0,0.0,0.0,0.0,0.0,20200427X62351,1
20304,20200427X62554_1,3.0,0.0,0.0,0.0,0.0,20200427X62554,1
20305,20200427X63502_1,1.0,0.0,0.0,0.0,0.0,20200427X63502,1
20306,20200427X65715_1,1.0,0.0,0.0,0.0,0.0,20200427X65715,1
20307,20200427X70009_1,3.0,0.0,0.0,0.0,0.0,20200427X70009,1
20308,20200428X34430_1,2.0,1.0,1.0,0.0,0.0,20200428X34430,1
20309,20200428X65122_1,1.0,1.0,1.0,0.0,0.0,20200428X65122,1
20310,20200429X05114_1,1.0,1.0,1.0,0.0,0.0,20200429X05114,1
20311,20200430X12813_1,1.0,1.0,1.0,0.0,0.0,20200430X12813,1
20312,20200430X31545_1,2.0,0.0,0.0,0.0,0.0,20200430X31545,1
20313,20200430X54513_1,1.0,0.0,0.0,0.0,0.0,20200430X54513,1
20314,20200430X75227_1,1.0,1.0,0.0,0.0,1.0,20200430X75227,1
20315,20200502X44206_1,1.0,1.0,1.0,0.0,0.0,20200502X44206,1
20316,20200502X72403_1,1.0,0.0,0.0,0.0,0.0,20200502X72403,1
20317,20200502X73540_1,2.0,2.0,0.0,1.0,1.0,20200502X73540,1
20318,20200502X81549_1,1.0,1.0,0.0,0.0,1.0,20200502X81549,1
20319,20200503X45457_1,1.0,1.0,0.0,0.0,1.0,20200503X45457,1
20320,20200504X03044_1,2.0,2.0,0.0,0.0,2.0,20200504X03044,1
20321,20200504X13237_1,1.0,0.0,0.0,0.0,0.0,20200504X13237,1
20322,20200504X54503_1,1.0,0.0,0.0,0.0,0.0,20200504X54503,1
20323,20200505X00453_1,3.0,0.0,0.0,0.0,0.0,20200505X00453,1
20324,20200505X81213_1,1.0,0.0,0.0,0.0,0.0,20200505X81213,1
20325,20200507X14300_1,2.0,0.0,0.0,0.0,0.0,20200507X14300,1
20326,20200507X23252_1,2.0,2.0,0.0,1.0,1.0,20200507X23252,1
20327,20200507X24619_1,1.0,0.0,0.0,0.0,0.0,20200507X24619,1
20328,20200507X40215_1,3.0,3.0,0.0,0.0,3.0,20200507X40215,1
20329,20200507X54716_1,2.0,0.0,0.0,0.0,0.0,20200507X54716,1
20330,20200507X60215_1,2.0,0.0,0.0,0.0,0.0,20200507X60215,1
20331,20200507X72458_1,1.0,0.0,0.0,0.0,0.0,20200507X72458,1
20332,20200507X73856_1,1.0,1.0,0.0,0.0,1.0,20200507X73856,1
20333,20200507X80348_1,1.0,1.0,1.0,0.0,0.0,20200507X80348,1
20334,20200508X01944_1,1.0,1.0,0.0,0.0,1.0,20200508X01944,1
20335,20200508X02625_1,1.0,1.0,0.0,0.0,1.0,20200508X02625,1
20336,20200508X04513_1,2.0,2.0,0.0,0.0,2.0,20200508X04513,1
20337,20200508X55730_1,2.0,0.0,0.0,0.0,0.0,20200508X55730,1
20338,20200509X11853_1,1.0,1.0,0.0,1.0,0.0,20200509X11853,1
20339,20200509X12228_1,1.0,0.0,0.0,0.0,0.0,20200509X12228,1
20340,20200509X85739_1,1.0,0.0,0.0,0.0,0.0,20200509X85739,1
20341,20200510X92521_1,2.0,2.0,2.0,0.0,0.0,20200510X92521,1
20342,20200511X00738_1,1.0,1.0,0.0,0.0,1.0,20200511X00738,1
20343,20200511X24600_1,2.0,0.0,0.0,0.0,0.0,20200511X24600,1
20344,20200511X31917_1,4.0,4.0,4.0,0.0,0.0,20200511X31917,1
20345,20200512X24803_1,1.0,1.0,0.0,0.0,1.0,20200512X24803,1
20346,20200512X25516_1,1.0,1.0,0.0,0.0,1.0,20200512X25516,1
20347,20200512X25803_1,1.0,0.0,0.0,0.0,0.0,20200512X25803,1
