ev_id,ntsb_no,ev_type,ev_date,ev_time,ev_country,ev_year,ev_month,on_ground_collision,latitude,longitude,apt_dist,light_cond,wind_vel_kts,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,ev_inj_tot_f,ev_inj_tot_m,ev_inj_tot_n,ev_inj_tot_s,ev_inj_tot_t,BroadPhaseofFlight,aircraft_count,Aircraft_ID,event_key,Aircraft_Key,eng_type,far_part,damage,acft_make,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,owner_acft,certs_held,oprtng_cert,oper_cert,second_pilot,evacuation,rwy_len,rwy_width,acft_year,fuel_on_board,unmanned,acft_fatal_count,acft_minor_count,acft_none_count,acft_serious_count,acft_total_person_count,acft_injured_person_count
20200202X81855,CEN20LA073,ACC,02/01/20 00:00:00,2100.0,USA,2020,2,,402744N,1085512W,0.0,DAYL,,0.0,30.440001,NONE,,,,0,0,3,0,3.0,Maneuvering,1.0,1,20200202X81855_1,1.0,TS,135,SUBS,Hiller,HELI,N,3.0,1.0,FIXD,03/12/19 00:00:00,Craig Helicopters Inc,Y,,,N,,,,1965.0,,0.0,0.0,0.0,3.0,0.0,3.0,0.0
20200203X53852,CEN20CA074,ACC,02/03/20 00:00:00,1815.0,USA,2020,2,,355236N,0975711W,0.0,DAYL,11.0,0.0,29.68,NONE,,,,0,0,3,0,3.0,Landing,1.0,1,20200203X53852_1,1.0,REC,091,SUBS,Piper,AIR,N,6.0,1.0,FIXD,06/21/19 00:00:00,,Y,,,N,,2800.0,60.0,1972.0,55.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
20200131X50937,ERA20CA093,ACC,01/31/20 00:00:00,1905.0,USA,2020,1,,028523N,0823427W,0.0,DAYL,7.0,0.0,29.950001,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20200131X50937_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,01/24/20 00:00:00,S.O.W. Aviation Llc,Y,,,N,,4557.0,75.0,1978.0,38.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200205X33820,WPR20FA086,ACC,02/06/20 00:00:00,207.0,USA,2020,2,,038150N,1202452W,0.0,DUSK,,0.0,30.17,FATL,,,,2,0,0,0,2.0,Approach,1.0,1,20200205X33820_1,1.0,REC,091,SUBS,Cessna,AIR,N,2.0,1.0,FIXD,10/15/16 00:00:00,,Y,,,N,,,,1949.0,,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20200206X73159,DCA20WA070,ACC,02/02/20 00:00:00,210.0,USA,2020,2,,335814N,1181422W,0.0,,,0.0,0.0,SERS,,,,0,0,0,1,1.0,Enroute,1.0,1,20200206X73159_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20200119X92859,ERA20LA094,ACC,01/19/20 00:00:00,1245.0,USA,2020,1,,253230N,0080329W,0.0,DAYL,3.0,0.0,30.120001,SERS,,,,0,2,5,2,9.0,Maneuvering,1.0,1,20200119X92859_1,,,,UNK,,,,,,,,,,,,,,,,,,,,,,,,
20200206X43510,WPR20CA087,ACC,01/12/20 00:00:00,410.0,USA,2020,1,,342558N,0119505W,1.0,NITE,,0.0,30.059999,NONE,,,,0,0,2,0,2.0,Taxi,1.0,1,20200206X43510_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,1.0,RETR,12/30/19 00:00:00,,Y,,,Y,,,,1981.0,40.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200206X45743,WPR20CA088,ACC,02/04/20 00:00:00,2202.0,USA,2020,2,,332740N,1114326W,0.0,DAYL,,0.0,29.940001,NONE,,,,0,0,2,0,2.0,Takeoff,1.0,1,20200206X45743_1,1.0,REC,091,SUBS,PIPER,AIR,N,4.0,,FIXD,01/30/20 00:00:00,CAE Oxford Aviation Academy Phoenix,Y,,,Y,,5100.0,100.0,2019.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200206X90234,CEN20FA075,ACC,02/06/20 00:00:00,2013.0,USA,2020,2,,321852N,0922626W,14.0,DAYL,8.0,0.0,29.700001,FATL,,,,3,0,0,0,3.0,Approach,1.0,1,20200206X90234_1,1.0,REC,091,DEST,Cessna,AIR,N,4.0,1.0,FIXD,04/05/19 00:00:00,,Y,,,N,,,,2006.0,,0.0,3.0,0.0,0.0,0.0,3.0,3.0
20200206X34831,ANC20FA017,ACC,02/06/20 00:00:00,2010.0,USA,2020,2,,060216N,0163123W,0.0,DAYL,4.0,0.0,29.68,FATL,,,,5,0,0,0,5.0,Enroute,1.0,1,20200206X34831_1,1.0,REC,135,SUBS,Piper,AIR,N,6.0,1.0,RETR,10/07/19 00:00:00,Paklook Air Inc,Y,,,N,,,,1975.0,,0.0,5.0,0.0,0.0,0.0,5.0,5.0
20200207X72541,ERA20CA095,ACC,02/07/20 00:00:00,815.0,USA,2020,2,,391033N,0076408W,0.0,NITE,,0.0,29.18,NONE,,,,0,0,1,0,1.0,Approach,1.0,1,20200207X72541_1,1.0,TP,135,SUBS,Cessna,AIR,N,2.0,1.0,FIXD,11/26/19 00:00:00,Federal Express Corp,Y,,,N,,10503.0,150.0,2012.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200207X52205,DCA20CA071,ACC,02/07/20 00:00:00,605.0,USA,2020,2,,352919N,0825919W,0.0,NITE,9.0,0.0,29.35,SERS,,,,0,22,50,1,73.0,Enroute,1.0,1,20200207X52205_1,1.0,TF,121,MINR,BOMBARDIER,AIR,N,,,RETR,,American Airlines Inc.,Y,,,Y,,,,2019.0,,0.0,0.0,22.0,50.0,1.0,73.0,23.0
20200208X35227,ERA20FA096,ACC,02/08/20 00:00:00,1513.0,USA,2020,2,,342743N,0844523W,0.0,DAYL,3.0,0.0,30.290001,FATL,,0.0,,4,0,0,0,4.0,Enroute,1.0,1,20200208X35227_1,1.0,TF,091,SUBS,Cessna,AIR,N,9.0,2.0,FIXD,02/05/20 00:00:00,,Y,,,Y,,,,1981.0,,0.0,4.0,0.0,0.0,0.0,4.0,4.0
20200209X33430,CEN20FA076,ACC,02/08/20 00:00:00,1917.0,USA,2020,2,,322950N,0975141W,4.0,DAYL,11.0,14.0,30.17,FATL,,,,1,0,0,0,1.0,Approach,1.0,1,20200209X33430_1,1.0,REC,091,SUBS,Beech,AIR,N,4.0,1.0,RETR,10/11/19 00:00:00,,Y,,,N,,3603.0,60.0,1979.0,70.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200209X61613,ERA20FA097,ACC,02/09/20 00:00:00,1820.0,USA,2020,2,,038330N,0078824W,0.0,DAYL,7.0,0.0,30.4,FATL,,,,1,0,0,0,1.0,Approach,1.0,1,20200209X61613_1,1.0,NONE,091,SUBS,Aviastroitel,GLI,Y,1.0,,FIXD,02/13/19 00:00:00,,Y,,,N,,,,2002.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200210X75757,ERA20CA098,ACC,02/02/20 00:00:00,1755.0,USA,2020,2,,425558N,0071269W,0.0,DAYL,8.0,0.0,29.450001,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200210X75757_1,1.0,REC,091,SUBS,Maule,AIR,N,2.0,1.0,FIXD,04/19/19 00:00:00,,Y,,,N,,9250.0,150.0,1999.0,38.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200210X11725,ANC20CA018,ACC,02/06/20 00:00:00,2130.0,USA,2020,2,,612437N,0148512W,0.0,DAYL,,0.0,29.76,NONE,,,,0,0,3,0,3.0,Maneuvering,1.0,1,20200210X11725_1,1.0,REC,091,SUBS,Cessna,AIR,N,,1.0,FIXD,01/28/20 00:00:00,,Y,,,N,,,,1965.0,,0.0,0.0,0.0,3.0,0.0,3.0,0.0
20200206X90423,WPR20CA089,ACC,02/06/20 00:00:00,1456.0,USA,2020,2,,404924N,0124830W,2.0,NITE,,0.0,30.290001,MINR,,,,0,1,0,0,1.0,Approach,1.0,1,20200206X90423_1,1.0,TP,135,DEST,Cessna,AIR,N,,1.0,FIXD,01/02/20 00:00:00,Redding Aero Enterprises Inc,Y,,,,,3011.0,75.0,2000.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200209X75546,CEN20LA078,ACC,02/09/20 00:00:00,2100.0,USA,2020,2,,352013N,0942155W,0.0,DAYL,10.0,0.0,0.0,SERS,,,,0,3,0,1,4.0,Initial Climb,1.0,1,20200209X75546_1,1.0,REC,091,SUBS,Navion,AIR,N,4.0,1.0,RETR,02/07/20 00:00:00,,Y,,,N,,,,1962.0,40.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0
20200210X53022,ANC20LA020,ACC,02/05/20 00:00:00,50.0,USA,2020,2,,613126N,0166841W,0.0,DAYL,10.0,0.0,29.07,NONE,,,,0,0,8,0,8.0,Takeoff,1.0,1,20200210X53022_1,1.0,TP,135,SUBS,Cessna,AIR,N,11.0,1.0,FIXD,01/24/20 00:00:00,Aviation Capital Corporation,Y,,,N,,3300.0,75.0,1999.0,145.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0
20200210X23531,CEN20CA079,ACC,02/08/20 00:00:00,1940.0,USA,2020,2,,040208N,1034815W,0.0,DAYL,7.0,0.0,29.620001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200210X23531_1,1.0,TP,091,SUBS,Air Tractor,AIR,N,2.0,1.0,FIXD,10/02/19 00:00:00,CO Fire Aviation,Y,,,Y,,5731.0,75.0,2015.0,140.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200210X12805,WPR20CA090,ACC,02/10/20 00:00:00,2045.0,USA,2020,2,,332418N,1182457W,0.0,DAYL,5.0,0.0,29.870001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200210X12805_1,1.0,REC,091,SUBS,Beech,AIR,N,6.0,1.0,RETR,,,Y,,,N,,3000.0,75.0,1979.0,74.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200211X10757,DCA20CA077,ACC,02/03/20 00:00:00,1100.0,USA,2020,2,,335630N,1182431W,0.0,NITE,15.0,28.0,29.85,NONE,,,,0,0,7,0,7.0,Takeoff,1.0,1,20200211X10757_1,1.0,TF,121,SUBS,BOEING,AIR,N,,4.0,RETR,11/18/19 00:00:00,Kalitta Air Llc,Y,,,Y,,10951.0,150.0,,,0.0,0.0,0.0,7.0,0.0,7.0,0.0
20200204X12350,ERA20CA099,ACC,01/30/20 00:00:00,1915.0,USA,2020,1,,002699N,0814632W,0.0,DAYL,,0.0,29.93,NONE,,,,0,0,3,0,3.0,Landing,1.0,1,20200204X12350_1,1.0,REC,091,SUBS,PIPER,AIR,N,4.0,1.0,FIXD,12/03/19 00:00:00,Apflight Llc,Y,,,N,,6600.0,150.0,1963.0,40.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
20200212X55940,ERA20CA100,ACC,02/12/20 00:00:00,1912.0,USA,2020,2,,041409N,0701649W,0.0,DAYL,20.0,27.0,30.09,NONE,,,,0,0,1,0,1.0,Initial Climb,1.0,1,20200212X55940_1,1.0,REC,091,SUBS,Cessna,AIR,N,10.0,2.0,RETR,01/15/20 00:00:00,Hyannis Air Service Inc Dba,Y,,,N,,5425.0,150.0,1982.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200213X95851,CEN20LA082,ACC,02/12/20 00:00:00,2127.0,USA,2020,2,,032430N,0097320W,0.0,DAYL,11.0,0.0,29.85,NONE,,,,0,0,2,0,2.0,Enroute,1.0,1,20200213X95851_1,1.0,TF,091,SUBS,Cessna,AIR,N,11.0,2.0,RETR,12/17/19 00:00:00,"SC Cole Aviation, LLC",Y,,,N,,,,2004.0,730.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200213X55547,ERA20FA101,ACC,02/13/20 00:00:00,1626.0,USA,2020,2,,275715N,0814617W,1.0,DAYL,13.0,20.0,30.059999,FATL,0.0,0.0,0.0,2,0,0,0,2.0,Approach,1.0,1,20200213X55547_1,1.0,REC,091,SUBS,Mooney,AIR,N,4.0,1.0,RETR,05/25/19 00:00:00,,Y,,,N,,5000.0,100.0,1981.0,,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20200213X92852,CEN20LA083,ACC,02/13/20 00:00:00,415.0,USA,2020,2,,395552N,0105712W,0.0,NITE,5.0,0.0,30.040001,NONE,,,,0,0,4,0,4.0,Landing,1.0,1,20200213X92852_1,1.0,TP,091,SUBS,Piaggio,AIR,N,10.0,2.0,FIXD,03/19/19 00:00:00,,Y,,,N,,9000.0,100.0,1992.0,420.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0
20200206X91343,CEN20LA084,ACC,02/06/20 00:00:00,2000.0,USA,2020,2,,038450N,0902136W,6173.0,DAYL,8.0,0.0,29.700001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200206X91343_1,1.0,TP,091,SUBS,Beech,AIR,N,10.0,2.0,RETR,02/05/20 00:00:00,,Y,,,N,,7485.0,150.0,1981.0,200.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200214X65852,CEN20CA085,ACC,02/14/20 00:00:00,1655.0,USA,2020,2,,295855N,1042313W,0.0,DAYL,6.0,0.0,30.26,NONE,,,,0,0,1,0,1.0,Maneuvering,1.0,1,20200214X65852_1,1.0,REC,091,SUBS,Robinson,HELI,N,4.0,1.0,FIXD,01/21/19 00:00:00,,Y,,,N,,,,2005.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200217X00641,ERA20CA102,ACC,02/16/20 00:00:00,1630.0,USA,2020,2,,004379N,0774019W,1.0,DAYL,9.0,0.0,30.040001,NONE,,,,0,0,2,0,2.0,Approach,1.0,1,20200217X00641_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,01/14/20 00:00:00,Schubert Brothers Aviation Inc,Y,,,N,,4000.0,100.0,1976.0,35.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200218X82852,CEN20CA086,ACC,02/15/20 00:00:00,1513.0,USA,2020,2,,442247N,0098137W,1.0,DAYL,10.0,0.0,29.98,NONE,,,,0,0,1,0,1.0,Approach,1.0,1,20200218X82852_1,1.0,REC,091,SUBS,Cessna,AIR,N,,1.0,FIXD,,,Y,,,,,7201.0,100.0,2005.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200218X90855,CEN20CA087,ACC,02/15/20 00:00:00,1300.0,USA,2020,2,,332752N,0882257W,0.0,DAYL,3.0,0.0,30.440001,NONE,,,,0,0,1,0,1.0,Standing,1.0,1,20200218X90855_1,1.0,REC,091,DEST,Vans,AIR,Y,2.0,,FIXD,04/30/19 00:00:00,,Y,,,N,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200203X70328,ERA20CA103,ACC,02/02/20 00:00:00,2100.0,USA,2020,2,,263514N,0815143W,0.0,DAYL,10.0,0.0,30.120001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200203X70328_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,1.0,RETR,07/28/19 00:00:00,,Y,,,N,,4912.0,150.0,1980.0,40.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200218X92852,CEN20TA088,ACC,02/16/20 00:00:00,2102.0,USA,2020,2,,375034N,0097215W,0.0,DAYL,7.0,0.0,29.9,MINR,,,,0,1,3,0,4.0,Takeoff,1.0,1,20200218X92852_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,12/09/19 00:00:00,,Y,,,N,,2400.0,100.0,1947.0,18.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0
20200218X94853,CEN20CA089,ACC,02/16/20 00:00:00,1750.0,USA,2020,2,,043739N,0854045W,0.0,DAYL,13.0,0.0,30.07,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200218X94853_1,1.0,REC,091,SUBS,Piper,AIR,N,4.0,1.0,FIXD,02/06/20 00:00:00,P T Arts LLC,Y,,,N,,4032.0,75.0,1965.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200218X02852,CEN20CA090,ACC,02/18/20 00:00:00,1420.0,USA,2020,2,,282729N,0991312W,0.0,DAYL,8.0,0.0,29.870001,NONE,,,,0,0,1,0,1.0,Takeoff,1.0,1,20200218X02852_1,1.0,REC,091,SUBS,Robinson,HELI,N,2.0,1.0,FIXD,06/10/19 00:00:00,,Y,,,N,,,,1993.0,15.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200217X93300,ERA20CA104,ACC,02/17/20 00:00:00,2015.0,USA,2020,2,,029184N,0081650W,0.0,DAYL,7.0,0.0,30.059999,NONE,,,,0,0,1,0,1.0,Maneuvering,1.0,1,20200217X93300_1,1.0,REC,091,SUBS,Schweizer,HELI,N,2.0,1.0,FIXD,02/03/20 00:00:00,Tomlinson Aviation Inc,Y,,,N,,4005.0,75.0,2006.0,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200218X21210,ERA20LA105,ACC,02/17/20 00:00:00,1835.0,USA,2020,2,,345337N,0785037W,0.0,DAYL,6.0,0.0,30.15,SERS,,,,0,0,0,4,4.0,Initial Climb,1.0,1,20200218X21210_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,01/06/20 00:00:00,Cape Fear Aviation Maintenance Llc,Y,,,N,,3500.0,30.0,1974.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0
20200218X82853,CEN20LA092,ACC,02/15/20 00:00:00,1800.0,USA,2020,2,,041011N,0814523W,0.0,DAYL,9.0,0.0,30.25,MINR,,,,0,1,0,0,1.0,Approach,1.0,1,20200218X82853_1,1.0,REC,091,SUBS,Cessna,AIR,N,2.0,1.0,FIXD,,,Y,,,N,,3529.0,75.0,1976.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200219X80403,WPR20CA092,ACC,02/19/20 00:00:00,315.0,USA,2020,2,,003380N,0115420W,0.0,NITE,,0.0,0.0,NONE,,,,0,0,1,0,1.0,Maneuvering,1.0,1,20200219X80403_1,1.0,TS,137,SUBS,Bell,HELI,N,2.0,1.0,FIXD,11/28/19 00:00:00,Amador Fernandez Jr,Y,,,N,,,,1970.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200220X92633,ERA20CA106,ACC,02/18/20 00:00:00,2050.0,USA,2020,2,,028050N,0822043W,0.0,DAYL,5.0,14.0,30.09,NONE,,,,0,0,2,0,2.0,Emergency Descent,1.0,1,20200220X92633_1,1.0,TS,091,SUBS,Aerospatiale,HELI,N,6.0,1.0,FIXD,10/09/19 00:00:00,Hillsborough County Sheriffs Office,Y,,,Y,,3219.0,75.0,2014.0,80.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200220X10054,CEN20FA093,ACC,02/20/20 00:00:00,1200.0,USA,2020,2,,003233N,0993412W,22.0,NR,7.0,0.0,30.34,FATL,,,,3,0,0,0,3.0,Enroute,1.0,1,20200220X10054_1,1.0,TP,091,DEST,Beech,AIR,N,,2.0,RETR,08/24/19 00:00:00,TLC AIr LLC,Y,,,N,,,,,,0.0,3.0,0.0,0.0,0.0,3.0,3.0
20200220X52856,ANC20CA022,ACC,02/20/20 00:00:00,0.0,USA,2020,2,,064456N,0161364W,0.0,DAYL,5.0,0.0,29.27,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200220X52856_1,1.0,REC,091,SUBS,Cessna,AIR,N,,1.0,FIXD,,,Y,,,Y,,,,1958.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200220X82852,CEN20CA094,ACC,02/20/20 00:00:00,1800.0,USA,2020,2,,040224N,1051348W,0.0,DAYL,,0.0,30.52,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200220X82852_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,08/10/19 00:00:00,Rocky Mountain Flight Consultants Llc,Y,,,N,,4100.0,75.0,2003.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200221X01706,ANC20CA023,ACC,02/21/20 00:00:00,110.0,USA,2020,2,,063256N,1504614W,5.0,DAYL,,0.0,28.809999,MINR,,,,0,1,2,0,3.0,Enroute,1.0,1,20200221X01706_1,1.0,REC,135,SUBS,Robinson,HELI,N,4.0,1.0,FIXD,02/05/20 00:00:00,Talkeetna Air Taxi Inc,Y,,,N,,,,2004.0,,0.0,0.0,1.0,2.0,0.0,3.0,1.0
20200221X95323,CEN20LA095,ACC,02/19/20 00:00:00,50.0,USA,2020,2,,383926N,0090394W,0.0,NITE,8.0,0.0,30.370001,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200221X95323_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,RETR,07/15/19 00:00:00,,Y,,,Y,,5000.0,75.0,1975.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200221X30928,ERA20CA107,ACC,02/21/20 00:00:00,1715.0,USA,2020,2,,039253N,0772227W,0.0,DAYL,,0.0,30.540001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,Landing,1.0,1,20200221X30928_1,1.0,REC,091,SUBS,Orlican,AIR,N,4.0,1.0,FIXD,12/17/19 00:00:00,Deutsch American Trading Llc,Y,,,N,,5219.0,100.0,1958.0,25.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200222X62353,CEN20FA096,ACC,02/22/20 00:00:00,1711.0,USA,2020,2,,451153N,0933910W,0.0,DAYL,5.0,0.0,29.959999,FATL,,,,1,0,0,0,1.0,Enroute,1.0,1,20200222X62353_1,1.0,REC,091,DEST,Beech,AIR,N,6.0,1.0,RETR,10/17/19 00:00:00,,Y,,,N,,,,1995.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200223X34938,ANC20FA024,ACC,02/22/20 00:00:00,1920.0,USA,2020,2,,213437N,0158122W,0.0,DAYL,5.0,0.0,30.139999,FATL,,,,2,0,0,0,2.0,Initial Climb,1.0,1,20200223X34938_1,1.0,REC,091,SUBS,CESSNA,AIR,N,2.0,1.0,FIXD,09/16/19 00:00:00,,Y,,,Y,,9007.0,75.0,1979.0,36.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0
20200224X02150,CEN20FA098,ACC,02/23/20 00:00:00,2308.0,USA,2020,2,,405953N,0854932W,0.0,DAYL,10.0,0.0,29.1,FATL,,,,1,0,0,0,1.0,Unknown,1.0,1,20200224X02150_1,1.0,REC,091,SUBS,INNOVATOR,HELI,Y,1.0,1.0,FIXD,,,Y,,,N,,1960.0,75.0,2019.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200221X22211,ERA20LA109,ACC,02/15/20 00:00:00,1938.0,USA,2020,2,,355748N,0083526W,1.0,DAYL,,0.0,30.32,MINR,,,,0,1,1,0,2.0,Landing,1.0,1,20200221X22211_1,1.0,REC,091,SUBS,Rockwell,AIR,N,4.0,1.0,RETR,04/19/19 00:00:00,,Y,,,N,,3499.0,75.0,1977.0,40.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
20200224X11916,CEN20CA100,ACC,02/22/20 00:00:00,1930.0,USA,2020,2,,415613N,0085248W,0.0,DAYL,14.0,20.0,30.18,MINR,0.0,0.0,0.0,0,1,2,0,3.0,Landing,1.0,1,20200224X11916_1,1.0,REC,091,SUBS,Commander,AIR,N,4.0,1.0,RETR,05/01/19 00:00:00,,Y,,,Y,,3500.0,75.0,1993.0,,0.0,0.0,1.0,2.0,0.0,3.0,1.0
20200224X12959,CEN20CA101,ACC,02/22/20 00:00:00,2150.0,USA,2020,2,,046533N,0096212W,0.0,DAYL,5.0,0.0,29.77,NONE,,,,0,0,2,0,2.0,Landing,1.0,1,20200224X12959_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,08/02/19 00:00:00,,Y,,,N,,3398.0,75.0,1977.0,65.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200222X95241,WPR20CA093,ACC,02/22/20 00:00:00,2146.0,USA,2020,2,,038150N,1202452W,0.0,DAYL,6.0,12.0,29.959999,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20200222X95241_1,1.0,REC,091,SUBS,Aviat,AIR,N,2.0,1.0,FIXD,06/29/19 00:00:00,,Y,,,N,,2607.0,50.0,1999.0,,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200221X21008,WPR20FAMS2,ACC,02/12/20 00:00:00,1659.0,USA,2020,2,,434539N,1253042W,0.0,DAYL,,0.0,0.0,FATL,0.0,,,1,0,0,0,1.0,Unknown,1.0,1,20200221X21008_1,1.0,REC,091,DEST,Luscombe,AIR,N,2.0,1.0,FIXD,,Mark L Morantes,Y,,,N,,,,1946.0,,0.0,1.0,0.0,0.0,0.0,1.0,1.0
20200226X35228,ANC20CA027,ACC,02/13/20 00:00:00,2315.0,USA,2020,2,,205349N,1562559W,0.0,DAYL,18.0,25.0,29.93,NONE,,,,0,0,3,0,3.0,Landing,1.0,1,20200226X35228_1,1.0,REC,091,SUBS,Cessna,AIR,N,6.0,1.0,FIXD,01/01/20 00:00:00,NV Aviation,Y,,,N,,6998.0,150.0,1968.0,80.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0
20200224X73527,ERA20CA112,ACC,02/23/20 00:00:00,1915.0,USA,2020,2,,033280N,0082222W,0.0,DAYL,6.0,0.0,30.209999,MINR,,,,0,1,0,0,1.0,Landing,1.0,1,20200224X73527_1,1.0,REC,091,SUBS,Beech,AIR,N,6.0,2.0,RETR,03/22/19 00:00:00,Eagle Parts & Products Inc,Y,,,N,,3733.0,100.0,1980.0,190.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
20200226X42425,WPR20LA094,ACC,02/25/20 00:00:00,2020.0,USA,2020,2,Y,334811N,1182017W,0.0,DAYL,8.0,0.0,30.17,NONE,,,,0,0,2,0,2.0,Initial Climb,1.0,1,20200226X42425_1,1.0,REC,091,SUBS,Ercoupe,AIR,N,2.0,,FIXD,02/07/20 00:00:00,,Y,,,N,,5001.0,150.0,1946.0,,0.0,0.0,0.0,2.0,0.0,2.0,0.0
20200226X41215,ERA20CA113,ACC,02/26/20 00:00:00,456.0,USA,2020,2,,401112N,0074728W,0.0,NDRK,4.0,0.0,29.85,NONE,,,,0,0,5,0,5.0,Landing,1.0,1,20200226X41215_1,1.0,TF,135,SUBS,Learjet,AIR,N,8.0,2.0,RETR,11/18/19 00:00:00,Expectra Aviation Inc,Y,,,Y,,7345.0,85.0,1982.0,,0.0,0.0,0.0,5.0,0.0,5.0,0.0
20200227X44532,CEN20CA103,ACC,02/22/20 00:00:00,2120.0,USA,2020,2,,305545N,0921045W,0.0,DAYL,,0.0,30.370001,NONE,,,,0,0,1,0,1.0,Landing,1.0,1,20200227X44532_1,1.0,TP,091,SUBS,Air Tractor,AIR,N,1.0,1.0,FIXD,02/22/20 00:00:00,Bunkie Flying Service Inc,Y,,,N,,5000.0,100.0,2005.0,155.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
20200227X73721,WPR20CA095,ACC,02/27/20 00:00:00,1615.0,USA,2020,2,,044944N,1121314W,0.0,DAYL,,0.0,30.030001,NONE,,,,0,0,2,0,2.0,Maneuvering,1.0,1,20200227X73721_1,1.0,REC,091,SUBS,Cessna,AIR,N,4.0,1.0,FIXD,02/01/20 00:00:00,,Y,,,N,,4600.0,100.0,1970.0,38.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0
