ntsb_no,ev_year,ev_month,latitude,longitude,apt_dist,light_cond,gust_kts,altimeter,ev_highest_injury,inj_f_grnd,inj_m_grnd,inj_s_grnd,inj_tot_f,inj_tot_m,inj_tot_n,inj_tot_s,inj_tot_t,aircraft_count,Aircraft_ID,event_key,eng_type,far_part,damage,acft_make,acft_model,acft_category,homebuilt,total_seats,num_eng,fixed_retractable,date_last_insp,second_pilot,Environmental issues,Organizational issues,Personnel issues,Fatal_count,Minor_count,None_count,Serious_count,total_person_count,injured_person_count,ground_injury_total
CEN17FA050,2016,12,441919N,1082011W,0.0,DAYL,0.0,30.35,FATL,0.0,0.0,0.0,1,0,0,1,2.0,1.0,1,20161207X91325_1,REC,PUBU,SUBS,CUB CRAFTERS,PA18,AIR,N,2.0,1.0,FIXD,09/02/16 00:00:00,Y,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
ANC17FA009,2016,12,643231N,1474528W,0.0,DAYL,0.0,30.620001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20161207X11223_1,REC,091,SUBS,BELLANCA,7GCBC,AIR,N,2.0,1.0,FIXD,04/04/16 00:00:00,N,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
GAA17CA091,2016,12,363750N,0008015W,0.0,DAYL,0.0,30.02,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161208X12003_1,REC,091,SUBS,CESSNA,170,AIR,N,4.0,1.0,FIXD,08/11/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANC17FA010,2016,12,601750N,0015472W,8.0,DAYL,22.0,30.15,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20161209X24520_1,REC,091,SUBS,PIPER,PA 28-180,AIR,N,4.0,1.0,FIXD,10/15/16 00:00:00,Y,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
CEN17FA053,2016,12,421332N,0883739W,0.0,NITE,0.0,30.530001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20161210X01354_1,REC,091,DEST,AIRCRAFT MFG & DESIGN LLC,CH601XL SLSA,AIR,N,2.0,1.0,FIXD,09/02/16 00:00:00,N,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR17FA035,2016,12,384511N,1094510W,1.0,NDRK,0.0,29.940001,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20161212X23428_1,TP,135,DEST,QUEST AIRCRAFT COMPANY LLC,KODIAK 100,AIR,N,2.0,1.0,FIXD,11/10/16 00:00:00,N,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
GAA17CA092,2016,11,040455N,0075038W,0.0,DAYL,0.0,30.059999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161212X52458_1,REC,091,SUBS,PITCAIRN,PA 18,GYRO,N,2.0,1.0,FIXD,11/07/16 00:00:00,N,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA093,2016,12,033128N,0971153W,0.0,DAYL,0.0,30.110001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20161212X71609_1,REC,091,SUBS,PIPER,PA 34,AIR,N,3.0,2.0,RETR,10/17/16 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR17LA036,2016,12,003440N,1155812W,0.0,NITE,0.0,29.969999,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20161212X85310_1,REC,091,SUBS,CESSNA,T210M,AIR,N,6.0,1.0,RETR,11/02/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ERA17CA068,2016,12,002937N,0008127W,2.0,DAYL,0.0,30.049999,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20161212X35012_1,REC,091,SUBS,BEECH,A36,AIR,N,6.0,1.0,RETR,02/17/16 00:00:00,N,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN17LA055,2016,12,281017N,0974538W,0.0,DAYL,0.0,30.42,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20161213X85617_1,REC,091,DEST,HILLER,OH 23B,HELI,N,3.0,1.0,FIXD,11/28/16 00:00:00,N,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
WPR17LA038,2016,11,325218N,0109387W,2.0,DAYL,0.0,30.25,NONE,0.0,0.0,0.0,0,0,4,0,4.0,1.0,1,20161214X32217_1,REC,091,SUBS,CESSNA,182A,AIR,N,,1.0,FIXD,10/19/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0
GAA17CA095,2016,12,032122N,1082520W,0.0,DAYL,0.0,30.200001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20161215X83449_1,REC,091,SUBS,ROBINSON HELICOPTER,R44,HELI,N,4.0,1.0,FIXD,09/09/16 00:00:00,N,1.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
DCA17CA042,2016,12,395136N,1044012W,0.0,NITE,0.0,0.0,SERS,0.0,0.0,0.0,0,0,173,1,174.0,1.0,1,20161216X60544_1,TF,121,UNK,BOEING,737 824,AIR,N,,2.0,FIXD,other/unknown,Y,2.0,0.0,0.0,0.0,0.0,173.0,1.0,174.0,1.0,0.0
ERA17LA069,2016,12,405725N,0725431W,0.0,DAYL,0.0,30.450001,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20161216X91529_1,REC,091,SUBS,BEECH,A36,AIR,N,6.0,1.0,RETR,06/10/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
ANC17FA012,2016,12,605640N,1593715W,0.0,DAYL,0.0,30.059999,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20161216X23127_1,REC,091,SUBS,PIPER,PA 11,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
CEN17LA057,2016,12,425617N,0085338W,0.0,DAYL,0.0,30.26,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161219X04338_1,REC,091,SUBS,STINSON,108-3,AIR,N,4.0,1.0,FIXD,11/11/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANC17LA013,2016,12,061462N,0149816W,0.0,DAYL,24.0,28.860001,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20161219X44123_1,REC,091,SUBS,ROBINSON HELICOPTER,R22,HELI,N,2.0,1.0,FIXD,09/16/16 00:00:00,Y,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
ERA17LA071,2016,12,275212N,0803328W,0.0,DAYL,0.0,30.27,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20161219X24048_1,REC,091,SUBS,CESSNA,150,AIR,N,2.0,1.0,FIXD,10/13/16 00:00:00,Y,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
CEN17LA058,2016,12,451144N,0093946W,0.0,DAYL,0.0,30.440001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161220X20645_1,REC,091,SUBS,BELLANCA,17 30A,AIR,N,4.0,1.0,RETR,02/01/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA096,2016,12,353243N,0842249W,0.0,DAYL,0.0,30.35,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161220X24626_1,REC,091,SUBS,PIPER,PA28,AIR,N,4.0,1.0,FIXD,11/01/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN17LA059,2016,12,465924N,0941213W,0.0,DAYL,19.0,29.73,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161221X21120_1,REC,091,SUBS,CESSNA,210,AIR,N,6.0,1.0,RETR,12/24/15 00:00:00,N,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANC17LA014,2016,11,625710N,1553620W,0.0,DUSK,0.0,29.629999,SERS,0.0,0.0,0.0,0,0,3,1,4.0,1.0,1,20161221X32443_1,REC,135,MINR,PIPER,PA 32R-300,AIR,N,4.0,1.0,RETR,other/unknown,N,1.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0
GAA17CA097,2016,12,302010N,0813046W,0.0,DAYL,0.0,30.299999,NONE,0.0,0.0,0.0,0,0,3,0,3.0,2.0,1,20161221X81720_1,REC,091,SUBS,CESSNA,195,AIR,N,5.0,1.0,FIXD,09/20/16 00:00:00,N,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA097,2016,12,302010N,0813046W,0.0,DAYL,0.0,30.299999,NONE,0.0,0.0,0.0,0,0,3,0,3.0,2.0,2,20161221X81720_2,REC,091,MINR,PIPER,PA 44,AIR,N,4.0,2.0,RETR,11/01/16 00:00:00,Y,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
GAA17CA098,2016,12,343617N,0117928W,2.0,DUSK,0.0,30.26,SERS,0.0,0.0,0.0,0,1,0,1,2.0,1.0,1,20161222X35640_1,REC,091,SUBS,CESSNA,182,AIR,N,4.0,1.0,FIXD,09/01/16 00:00:00,Y,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
ERA17FA072,2016,12,435853N,0073540W,0.0,DAYL,14.0,30.26,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20161223X22808_1,REC,091,SUBS,PIPER,PA28,AIR,N,4.0,1.0,FIXD,06/14/16 00:00:00,N,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
GAA17CA099,2016,12,041440N,0723858W,0.0,DAYL,0.0,30.35,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20161227X70812_1,REC,091,SUBS,PIPER,PA38,AIR,N,2.0,1.0,FIXD,11/08/16 00:00:00,N,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN17LA061,2016,12,374540N,0902543W,0.0,DAYL,0.0,30.27,MINR,0.0,0.0,0.0,0,1,1,0,2.0,1.0,1,20161227X80237_1,REC,091,SUBS,MEAD,RV 8A,AIR,Y,2.0,1.0,FIXD,10/28/16 00:00:00,N,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
ERA17LA075,2016,12,034599N,0854322W,0.0,DAYL,0.0,30.200001,SERS,0.0,0.0,0.0,0,1,0,1,2.0,1.0,1,20161227X00453_1,REC,091,SUBS,CESSNA,172,AIR,N,4.0,1.0,FIXD,08/15/16 00:00:00,N,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0
GAA17CA100,2016,12,481128N,0964239W,0.0,NITE,0.0,29.92,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161228X95551_1,REC,091,SUBS,CESSNA,150,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA103,2016,12,323223N,0934440W,0.0,DAYL,0.0,30.27,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20161228X42814_1,REC,091,SUBS,PIPER,PA28,AIR,N,4.0,1.0,FIXD,other/unknown,N,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN17LA062,2016,12,037728N,0904254W,0.0,DUSK,0.0,30.25,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161229X93022_1,REC,091,SUBS,PIPER,PA22,AIR,N,,1.0,FIXD,03/15/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA104,2016,12,029286N,0081120W,1.0,DAYL,0.0,30.290001,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20161229X15542_1,REC,091,SUBS,CESSNA,172,AIR,N,4.0,1.0,FIXD,12/16/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN17FA072,2016,12,413317N,0814212W,2.0,NDRK,31.0,29.73,FATL,0.0,0.0,0.0,6,0,0,0,6.0,1.0,1,20161230X91745_1,TF,091,DEST,CESSNA,525,AIR,N,11.0,2.0,RETR,12/17/16 00:00:00,N,0.0,0.0,4.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0
WPR17LA043,2016,12,341716N,0117395W,0.0,DAYL,0.0,30.110001,SERS,0.0,0.0,0.0,0,3,0,1,4.0,1.0,1,20161230X15938_1,REC,091,SUBS,ROBINSON HELICOPTER COMPANY,R44 II,HELI,N,4.0,1.0,FIXD,12/10/16 00:00:00,Y,0.0,0.0,2.0,0.0,3.0,0.0,1.0,4.0,4.0,0.0
WPR17FA044,2016,12,474925N,1224724W,0.0,NDRK,0.0,30.139999,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20161230X55950_1,REC,091,SUBS,CESSNA,182,AIR,N,4.0,1.0,FIXD,06/11/16 00:00:00,N,1.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
CEN17FA063,2016,12,331224N,0964358W,0.0,DAYL,0.0,29.76,FATL,0.0,0.0,0.0,3,0,0,0,3.0,2.0,1,20161231X24638_1,REC,091,DEST,PIPER,PA28R,AIR,N,4.0,1.0,RETR,02/01/16 00:00:00,N,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CEN17FA063,2016,12,331224N,0964358W,0.0,DAYL,0.0,29.76,FATL,0.0,0.0,0.0,3,0,0,0,3.0,2.0,2,20161231X24638_2,REC,091,DEST,LUSCOMBE,8,AIR,N,2.0,1.0,FIXD,11/25/16 00:00:00,N,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
CEN17FA064,2016,12,372115N,0884841W,0.0,NITE,0.0,29.9,FATL,0.0,0.0,0.0,4,0,0,0,4.0,1.0,1,20161231X32244_1,REC,091,DEST,PIPER,PA 28R-200,AIR,N,4.0,1.0,RETR,06/06/16 00:00:00,N,2.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0
CEN17LA065,2016,12,443138N,0109039W,0.0,DAYL,0.0,29.809999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170103X05521_1,REC,091,SUBS,LUECK,KITFOX 7,AIR,Y,2.0,1.0,FIXD,10/20/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR17LA046,2017,1,472354N,0114491W,0.0,DAYL,15.0,29.940001,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20170103X43747_1,REC,091,SUBS,SOFTEX INVEST LLC,V-24L,AIR,N,4.0,2.0,RETR,06/30/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
GAA17CA105,2016,12,361059N,0865311W,0.0,DAYL,22.0,30.120001,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20161230X44407_1,REC,091,SUBS,PIPER,PA 46,AIR,N,6.0,1.0,FIXD,12/09/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
GAA17CA106,2016,12,046534N,0117439W,0.0,DAYL,0.0,29.959999,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20170104X40138_1,REC,091,SUBS,MAULE,M7,AIR,N,4.0,1.0,FIXD,09/19/16 00:00:00,N,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
WPR17FAMS2,2016,12,211350N,0157118W,0.0,DUSK,18.0,29.950001,FATL,0.0,0.0,0.0,3,0,0,0,3.0,1.0,1,20170105X04225_1,REC,091,DEST,CESSNA,172M,AIR,N,4.0,1.0,FIXD,12/28/16 00:00:00,N,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0
CEN17FA067,2017,1,043525N,0881041W,0.0,DAYL,28.0,29.950001,FATL,0.0,0.0,0.0,1,0,1,1,3.0,1.0,1,20170105X81632_1,REC,091,SUBS,Demmer,BD-4,AIR,Y,4.0,1.0,FIXD,09/01/16 00:00:00,N,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0
ERA17LA077,2016,12,029354N,0822216W,1.0,DAYL,0.0,30.309999,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20161230X43442_1,REC,091,SUBS,BEECH,76,AIR,N,4.0,2.0,RETR,12/07/16 00:00:00,Y,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
WPR17FA047,2017,1,334225N,1181528W,0.0,NITE,0.0,30.07,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20170105X41106_1,REC,091,SUBS,ROBINSON HELICOPTER,R22 BETA,HELI,N,2.0,1.0,FIXD,12/18/16 00:00:00,N,1.0,0.0,3.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
WPR17LA048,2017,1,381232N,1221724W,1.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170105X45917_1,REC,091,SUBS,SCHOSANSKI JOHN H,COZY MK IV R,AIR,Y,4.0,1.0,RETR,07/29/17 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN17LA068,2017,1,313458N,0944225W,2.0,DAYL,0.0,30.09,MINR,0.0,0.0,0.0,0,1,0,0,1.0,1.0,1,20170105X51011_1,REC,091,SUBS,MOONEY AIRCRAFT CORP.,M20,AIR,N,4.0,1.0,RETR,01/04/17 00:00:00,N,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
CEN17LA070,2016,12,423956N,0832514W,0.0,DAYL,0.0,30.18,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170105X62347_1,REC,091,SUBS,AERONCA,15AC,AIR,N,2.0,1.0,FIXD,04/14/16 00:00:00,N,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN17FA071,2017,1,335434N,0093825W,0.0,DAYL,0.0,30.01,FATL,0.0,0.0,0.0,2,0,0,0,2.0,1.0,1,20170105X74726_1,REC,091,DEST,COLUMBIA AIRCRAFT MFG,LC41 550FG,AIR,N,4.0,1.0,FIXD,06/02/16 00:00:00,Y,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0
ERA17LA078,2017,1,034047N,0843549W,1.0,DAYL,0.0,29.879999,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20170105X85226_1,REC,091,SUBS,AIRCRAFT MFG & DEVELOPMENT CO,CH 2000,AIR,N,2.0,1.0,FIXD,03/01/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
WPR17LA050,2016,12,003542N,0011478W,0.0,DAYL,18.0,30.209999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170106X54538_1,REC,091,SUBS,DIAMOND AIRCRAFT IND GMBH,DA 40 NG,AIR,N,4.0,1.0,FIXD,12/13/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA109,2016,12,411215N,0895813W,0.0,DAYL,0.0,29.9,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20170110X44641_1,REC,091,SUBS,PIPER,PA28R,AIR,N,4.0,1.0,RETR,10/14/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
CEN17LA073,2017,1,040234N,1071059W,0.0,DAYL,0.0,0.0,NONE,0.0,0.0,0.0,0,0,2,0,2.0,1.0,1,20170110X92555_1,REC,091,SUBS,CIRRUS,SR22,AIR,N,4.0,1.0,FIXD,04/27/16 00:00:00,N,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
GAA17CA110,2017,1,455610N,1182444W,0.0,DAYL,0.0,29.719999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170111X50750_1,REC,091,SUBS,CHRISTEN INDUSTRIES INC,A 1,AIR,N,2.0,1.0,FIXD,05/24/16 00:00:00,N,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA17LA083,2017,1,361516N,0085589W,0.0,DAYL,20.0,30.030001,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20170111X80048_1,REC,091,SUBS,MAULE,MX7,AIR,N,4.0,1.0,FIXD,08/28/16 00:00:00,N,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
GAA17CA111,2017,1,002608N,0801424W,0.0,DAYL,20.0,30.059999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170112X14656_1,REC,091,SUBS,CESSNA,172,AIR,N,4.0,1.0,FIXD,11/21/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA17CA087,2017,1,335049N,0865356W,0.0,DAYL,0.0,30.290001,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20170112X04240_1,REC,091,SUBS,CESSNA,170,AIR,N,2.0,1.0,FIXD,other/unknown,N,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
CEN17FA075,2017,1,333058N,0971536W,0.0,DAYL,0.0,30.1,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20170113X11749_1,REC,091,SUBS,FIELDS,Steen Skybolt,AIR,Y,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
CEN17LA076,2017,1,044295N,0088747W,0.0,DAYL,0.0,29.809999,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170113X00618_1,REC,091,SUBS,Cessna,182T,AIR,N,4.0,1.0,FIXD,other/unknown,N,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
WPR17FA052,2017,1,424825N,1243156W,0.0,DAYL,0.0,30.309999,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20170113X04821_1,REC,091,SUBS,PIPER,PA 28-236,AIR,N,4.0,1.0,FIXD,03/20/16 00:00:00,N,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
ERA17FA088,2017,1,030717N,0831332W,0.0,DAYL,0.0,30.34,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20170114X83817_1,REC,091,SUBS,SHARPE WILLIAM L,BUCCANEER II B,AIR,Y,2.0,1.0,FIXD,05/17/14 00:00:00,N,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
WPR17LA053,2017,1,332523N,0112418W,0.0,DAYL,0.0,29.879999,SERS,0.0,0.0,0.0,0,0,0,1,1.0,1.0,1,20170116X24104_1,REC,091,SUBS,CESSNA,T210,AIR,N,6.0,1.0,FIXD,08/09/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
ERA17CA089,2017,1,303736N,0008845W,0.0,DAYL,0.0,30.0,MINR,0.0,0.0,0.0,0,2,0,0,2.0,1.0,1,20170117X10618_1,REC,091,SUBS,CESSNA,182,AIR,N,4.0,1.0,FIXD,01/06/17 00:00:00,N,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
GAA17CA112,2017,1,004023N,0881623W,0.0,DAYL,0.0,30.129999,MINR,0.0,0.0,0.0,0,1,1,0,2.0,1.0,1,20170117X34946_1,REC,091,SUBS,ROBINSON HELICOPTER,R22,HELI,N,2.0,1.0,FIXD,08/26/16 00:00:00,Y,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
GAA17CA113,2017,1,335322N,1181442W,0.0,DAYL,0.0,30.02,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170117X41022_1,REC,091,SUBS,AERONCA,7AC,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
CEN17LA079,2017,1,293829N,0981210W,0.0,DAYL,0.0,29.9,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170117X42903_1,REC,091,SUBS,QUICKSILVER,GT-400 R503,AIR,N,1.0,1.0,FIXD,04/23/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA114,2017,1,362010N,1201451W,0.0,DAYL,0.0,30.17,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170117X43953_1,TP,091,SUBS,BEECH,B200,AIR,N,9.0,2.0,RETR,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ANC17TA015,2017,1,572942N,1573224W,0.0,DAYL,0.0,29.219999,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20170117X55850_1,REC,135,SUBS,PIPER,PA-32,AIR,N,6.0,1.0,FIXD,08/20/16 00:00:00,N,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
WPR17LA054,2017,1,335343N,1173539W,0.0,DAYL,0.0,30.120001,FATL,0.0,0.0,0.0,1,0,0,1,2.0,1.0,1,20170117X64906_1,other/unknown,other/unknown,UNK,other/unknown,other/unknown,other/unknown,other/unknown,,2.0,other/unknown,other/unknown,other/unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAA17CA115,2017,1,305818N,0843813W,0.0,DAYL,0.0,30.27,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170116X45804_1,REC,091,SUBS,AMERICAN CHAMPION AIRCRAFT,7GCAA,AIR,N,2.0,1.0,FIXD,other/unknown,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
GAA17CA116,2017,1,474629N,1164931W,0.0,DAYL,0.0,30.440001,NONE,0.0,0.0,0.0,0,0,3,0,3.0,1.0,1,20170118X70442_1,REC,091,SUBS,CESSNA,170,AIR,N,4.0,1.0,FIXD,12/14/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
WPR17FA055,2017,1,034412N,1183435W,0.0,DAYL,0.0,29.92,FATL,0.0,0.0,0.0,1,0,0,0,1.0,1.0,1,20170118X72227_1,REC,091,SUBS,MOONEY,M20J,AIR,N,4.0,1.0,RETR,other/unknown,N,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
GAA17CA117,2017,1,040128N,1123156W,0.0,DAYL,0.0,30.23,NONE,0.0,0.0,0.0,0,0,1,0,1.0,1.0,1,20170119X01842_1,TF,137,SUBS,AIR TRACTOR INC,AT 802,AIR,N,1.0,1.0,FIXD,10/01/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
ERA17LA091,2017,1,029150N,0812734W,0.0,DAYL,0.0,30.280001,SERS,0.0,0.0,0.0,0,0,0,2,2.0,1.0,1,20170117X42106_1,REC,091,SUBS,AMERICAN LEGEND AIRCRAFT CO,AL3,AIR,N,2.0,1.0,FIXD,12/08/16 00:00:00,N,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0
