,accident_id,engine_ELEC,engine_GTFN,engine_HR,engine_LR,engine_NONE,engine_REC,engine_TF,engine_TJ,engine_TP,engine_TS,engine_UNK
5650,20110128X93200_1,0,0,0,0,0,0,0,0,0,0,0
5651,20110128X23759_1,0,0,0,0,0,1,0,0,0,0,0
5652,20110130X15517_1,0,0,0,0,0,1,0,0,0,0,0
5654,20110130X01359_1,0,0,0,0,0,1,0,0,0,0,0
5655,20110130X33712_1,0,0,0,0,0,1,0,0,0,0,0
5656,20110131X11636_1,0,0,0,0,0,1,0,0,0,0,0
5657,20110131X25007_1,0,0,0,0,0,1,0,0,0,0,0
5658,20110131X43010_1,0,0,0,0,0,1,0,0,0,0,0
5659,20110131X92536_1,0,0,0,0,0,0,0,0,0,1,0
5660,20110131X04305_1,0,0,0,0,0,1,0,0,0,0,0
5661,20110131X14558_1,0,0,0,0,0,1,0,0,0,0,0
5662,20110201X13318_1,0,0,0,0,0,1,0,0,0,0,0
5663,20110201X24226_1,0,0,0,0,0,1,0,0,0,0,0
5664,20110201X60626_1,0,0,0,0,0,1,0,0,0,0,0
5665,20110202X94207_1,0,0,0,0,0,1,0,0,0,0,0
5666,20110202X01241_1,0,0,0,0,0,1,0,0,0,0,0
5667,20110202X01241_2,0,0,0,0,0,1,0,0,0,0,0
5668,20110202X02535_1,0,0,0,0,0,1,0,0,0,0,0
5669,20110202X33535_1,0,0,0,0,0,1,0,0,0,0,0
5670,20110202X50601_1,0,0,0,0,0,1,0,0,0,0,0
5671,20110202X53133_1,0,0,0,0,0,1,0,0,0,0,0
5672,20110202X72636_1,0,0,0,0,0,1,0,0,0,0,0
5673,20110202X85818_1,0,0,0,0,0,0,0,1,0,0,0
5675,20110202X92618_1,0,0,0,0,0,1,0,0,0,0,0
5676,20110203X71459_1,0,0,0,0,0,0,0,0,0,1,0
5677,20110203X11204_1,0,0,0,0,0,1,0,0,0,0,0
5678,20110204X62230_1,0,0,0,0,0,1,0,0,0,0,0
5680,20110204X91152_1,0,0,0,0,0,0,0,0,0,1,0
5681,20110206X35319_1,0,0,0,0,0,1,0,0,0,0,0
5682,20110207X84026_1,0,0,0,0,0,0,1,0,0,0,0
5684,20110207X95610_1,0,0,0,0,0,1,0,0,0,0,0
5685,20110207X01231_1,0,0,0,0,0,1,0,0,0,0,0
5687,20110207X10915_1,0,0,0,0,0,1,0,0,0,0,0
5688,20110207X13901_1,0,0,0,0,0,1,0,0,0,0,0
5689,20110207X62442_1,0,0,0,0,0,1,0,0,0,0,0
5691,20110207X85020_1,0,0,0,0,0,1,0,0,0,0,0
5692,20110208X20223_1,0,0,0,0,0,1,0,0,0,0,0
5693,20110208X34642_1,0,0,0,0,0,1,0,0,0,0,0
5694,20110208X93551_1,0,0,0,0,0,1,0,0,0,0,0
5695,20110209X11526_1,0,0,0,0,0,1,0,0,0,0,0
5696,20110209X12851_1,0,0,0,0,0,1,0,0,0,0,0
5697,20110209X23121_1,0,0,0,0,0,1,0,0,0,0,0
5698,20110209X55126_1,0,0,0,0,0,0,1,0,0,0,0
5700,20110209X64231_1,0,0,0,0,0,1,0,0,0,0,0
5701,20110209X65019_1,0,0,0,0,0,1,0,0,0,0,0
5702,20110209X73116_1,0,0,0,0,0,0,0,0,1,0,0
5704,20110209X23100_1,0,0,0,0,0,1,0,0,0,0,0
5705,20110210X62045_1,0,0,0,0,0,1,0,0,0,0,0
5706,20110210X63852_1,0,0,0,0,0,1,0,0,0,0,0
5707,20110210X85256_1,0,0,0,0,0,1,0,0,0,0,0
5708,20110210X90227_1,0,0,0,0,0,1,0,0,0,0,0
5709,20110211X50626_1,0,0,0,0,0,1,0,0,0,0,0
5710,20110213X11540_1,0,0,0,0,0,1,0,0,0,0,0
5711,20110213X31950_1,0,0,0,0,0,1,0,0,0,0,0
5713,20110214X15817_1,0,0,0,0,0,1,0,0,0,0,0
5714,20110214X34633_1,0,0,0,0,0,1,0,0,0,0,0
5715,20110214X61717_1,0,0,0,0,0,1,0,0,0,0,0
5716,20110214X74733_1,0,0,0,0,0,1,0,0,0,0,0
5717,20110215X84749_1,0,0,0,0,0,1,0,0,0,0,0
5718,20110215X93440_1,0,0,0,0,0,0,0,0,0,0,0
5719,20110215X93645_1,0,0,0,0,0,1,0,0,0,0,0
5720,20110215X93813_1,0,0,0,0,0,0,0,0,0,0,0
5721,20110215X93935_1,0,0,0,0,0,1,0,0,0,0,0
5722,20110215X10647_1,0,0,0,0,0,1,0,0,0,0,0
5723,20110215X63435_1,0,0,0,0,0,0,0,0,1,0,0
5725,20110215X75936_1,0,0,0,0,0,1,0,0,0,0,0
5726,20110216X04353_1,0,0,0,0,0,0,1,0,0,0,0
5727,20110216X23820_1,0,0,0,0,0,1,0,0,0,0,0
5728,20110216X44712_1,0,0,0,0,0,0,1,0,0,0,0
5730,20110216X52308_1,0,0,0,0,0,1,0,0,0,0,0
5731,20110216X62540_1,0,0,0,0,0,1,0,0,0,0,0
5732,20110216X63715_1,0,0,0,0,0,1,0,0,0,0,0
5733,20110216X00348_1,0,0,0,0,0,1,0,0,0,0,0
5734,20110216X14239_1,0,0,0,0,0,1,0,0,0,0,0
5735,20110216X31253_1,0,0,0,0,0,1,0,0,0,0,0
5736,20110217X85438_1,0,0,0,0,0,1,0,0,0,0,0
5737,20110217X25346_1,0,0,0,0,0,1,0,0,0,0,0
5738,20110218X04149_1,0,0,0,0,0,1,0,0,0,0,0
5739,20110218X13630_1,0,0,0,0,0,0,0,1,0,0,0
5741,20110218X15530_1,0,0,0,0,0,1,0,0,0,0,0
5742,20110218X23600_1,0,0,0,0,0,1,0,0,0,0,0
5743,20110218X44300_1,0,0,0,0,0,1,0,0,0,0,0
5744,20110219X80947_1,0,0,0,0,0,1,0,0,0,0,0
5745,20110219X32035_1,0,0,0,0,0,0,1,0,0,0,0
5747,20110220X82019_1,0,0,0,0,0,1,0,0,0,0,0
5748,20110222X20316_1,0,0,0,0,0,0,1,0,0,0,0
5749,20110222X22256_1,0,0,0,0,0,1,0,0,0,0,0
5750,20110222X52835_1,0,0,0,0,0,1,0,0,0,0,0
5751,20110223X20225_1,0,0,0,0,0,1,0,0,0,0,0
5752,20110223X25058_1,0,0,0,0,0,1,0,0,0,0,0
5753,20110223X51944_1,0,0,0,0,0,1,0,0,0,0,0
5755,20110223X85903_1,0,0,0,0,0,0,0,0,0,1,0
5756,20110223X00020_1,0,0,0,0,0,1,0,0,0,0,0
5757,20110223X03211_1,0,0,0,0,0,1,0,0,0,0,0
5758,20110223X03740_1,0,0,0,0,0,0,0,0,0,1,0
5759,20110224X95106_1,0,0,0,0,0,1,0,0,0,0,0
5761,20110224X01309_1,0,0,0,0,0,1,0,0,0,0,0
5762,20110224X21957_1,0,0,0,0,0,0,0,0,1,0,0
5763,20110224X54547_1,0,0,0,0,0,1,0,0,0,0,0
5764,20110224X84256_1,0,0,0,0,0,0,0,0,0,1,0
5765,20110225X03247_1,0,0,0,0,0,1,0,0,0,0,0
5766,20110225X14249_1,0,0,0,0,0,1,0,0,0,0,0
5767,20110225X34010_1,0,0,0,0,0,1,0,0,0,0,0
5768,20110225X41656_1,0,0,0,0,0,0,0,0,1,0,0
5769,20110225X51014_1,0,0,0,0,0,1,0,0,0,0,0
5770,20110225X05255_1,0,0,0,0,0,1,0,0,0,0,0
5771,20110226X72050_1,0,0,0,0,0,0,0,1,0,0,0
5773,20110226X81430_1,0,0,0,0,0,1,0,0,0,0,0
5774,20110226X82559_1,0,0,0,0,0,1,0,0,0,0,0
5775,20110226X92706_1,0,0,0,0,0,1,0,0,0,0,0
5776,20110227X11323_1,0,0,0,0,0,1,0,0,0,0,0
5777,20110227X34342_1,0,0,0,0,0,1,0,0,0,0,0
5778,20110227X61049_1,0,0,0,0,0,1,0,0,0,0,0
5779,20110227X70413_1,0,0,0,0,0,1,0,0,0,0,0
5780,20110227X93844_1,0,0,0,0,0,1,0,0,0,0,0
5781,20110228X93029_1,0,0,0,0,0,1,0,0,0,0,0
5783,20110228X35555_1,0,0,0,0,0,1,0,0,0,0,0
5784,20110228X54428_1,0,0,0,0,0,0,1,0,0,0,0
5786,20110228X73238_1,0,0,0,0,0,1,0,0,0,0,0
5787,20110228X83526_1,0,0,0,0,0,1,0,0,0,0,0
5788,20110228X91657_1,0,0,0,0,0,1,0,0,0,0,0
5789,20110301X91420_1,0,0,0,0,0,1,0,0,0,0,0
5790,20110301X72455_1,0,0,0,0,0,1,0,0,0,0,0
5791,20110302X80031_1,0,0,0,0,0,1,0,0,0,0,0
5793,20110302X82843_1,0,0,0,0,0,0,0,0,1,0,0
5795,20110302X01438_1,0,0,0,0,0,1,0,0,0,0,0
5796,20110302X25118_1,0,0,0,0,0,0,0,0,0,1,0
5797,20110302X42700_1,0,0,0,0,0,1,0,0,0,0,0
5798,20110302X64645_1,0,0,0,0,0,1,0,0,0,0,0
5799,20110302X34058_1,0,0,0,0,0,1,0,0,0,0,0
5800,20110303X04000_1,0,0,0,0,0,0,0,0,0,1,0
5801,20110303X64525_1,0,0,0,0,0,1,0,0,0,0,0
5802,20110304X05438_1,0,0,0,0,0,1,0,0,0,0,0
5803,20110304X70327_1,0,0,0,0,0,1,0,0,0,0,0
5804,20110304X72932_1,0,0,0,0,0,1,0,0,0,0,0
5805,20110304X12312_1,0,0,0,0,0,1,0,0,0,0,0
5806,20110306X81934_1,0,0,0,0,0,1,0,0,0,0,0
5807,20110306X94121_1,0,0,0,0,0,1,0,0,0,0,0
5808,20110306X84105_1,0,0,0,0,0,1,0,0,0,0,0
5809,20110307X04907_1,0,0,0,0,0,1,0,0,0,0,0
5810,20110308X64321_1,0,0,0,0,0,1,0,0,0,0,0
5811,20110308X05559_1,0,0,0,0,0,1,0,0,0,0,0
5812,20110308X42511_1,0,0,0,0,0,1,0,0,0,0,0
5813,20110308X50534_1,0,0,0,0,0,0,0,0,1,0,0
5815,20110308X74123_1,0,0,0,0,0,1,0,0,0,0,0
5816,20110308X74431_1,0,0,0,0,0,1,0,0,0,0,0
5817,20110308X74656_1,0,0,0,0,0,0,0,0,0,1,0
5818,20110309X21618_1,0,0,0,0,0,1,0,0,0,0,0
5819,20110309X22523_1,0,0,0,0,0,1,0,0,0,0,0
5820,20110310X01910_1,0,0,0,0,0,1,0,0,0,0,0
5821,20110310X20826_1,0,0,0,0,0,1,0,0,0,0,0
5822,20110310X04200_1,0,0,0,0,0,1,0,0,0,0,0
5823,20110310X15506_1,0,0,0,0,0,1,0,0,0,0,0
5824,20110310X55313_1,0,0,0,0,0,0,0,0,1,0,0
5825,20110310X71508_1,0,0,0,0,0,0,1,0,0,0,0
5827,20110311X33741_1,0,0,0,0,0,0,0,0,1,0,0
5829,20110311X65223_1,0,0,0,0,0,1,0,0,0,0,0
5830,20110311X65739_1,0,0,0,0,0,1,0,0,0,0,0
5832,20110311X15408_1,0,0,0,0,0,1,0,0,0,0,0
5833,20110311X24000_1,0,0,0,0,0,1,0,0,0,0,0
5834,20110312X24318_1,0,0,0,0,0,0,0,1,0,0,0
5836,20110312X31146_1,0,0,0,0,0,1,0,0,0,0,0
5837,20110313X52310_1,0,0,0,0,0,1,0,0,0,0,0
5838,20110314X11557_1,0,0,0,0,0,0,0,0,0,1,0
5840,20110314X55048_1,0,0,0,0,0,1,0,0,0,0,0
5841,20110314X70137_1,0,0,0,0,0,0,0,0,1,0,0
5842,20110315X92250_1,0,0,0,0,0,1,0,0,0,0,0
5843,20110315X35559_1,0,0,0,0,0,1,0,0,0,0,0
5844,20110315X61259_1,0,0,0,0,0,1,0,0,0,0,0
5845,20110316X01549_1,0,0,0,0,0,1,0,0,0,0,0
5846,20110316X11524_1,0,0,0,0,0,1,0,0,0,0,0
5847,20110316X42841_1,0,0,0,0,0,1,0,0,0,0,0
5848,20110316X63443_1,0,0,0,0,0,0,0,0,1,0,0
5850,20110316X73905_1,0,0,0,0,0,1,0,0,0,0,0
5851,20110317X51618_1,0,0,0,0,0,1,0,0,0,0,0
5852,20110317X65518_1,0,0,0,0,0,1,0,0,0,0,0
5853,20110317X93308_1,0,0,0,0,0,1,0,0,0,0,0
5854,20110317X02351_1,0,0,0,0,0,0,0,0,0,1,0
5856,20110317X10123_1,0,0,0,0,0,1,0,0,0,0,0
5857,20110317X14552_1,0,0,0,0,0,0,0,0,1,0,0
5859,20110318X05118_1,0,0,0,0,0,0,1,0,0,0,0
5861,20110318X51306_1,0,0,0,0,0,1,0,0,0,0,0
5862,20110318X60152_1,0,0,0,0,0,1,0,0,0,0,0
5863,20110318X95057_1,0,0,0,0,0,1,0,0,0,0,0
5864,20110319X92612_1,0,0,0,0,0,1,0,0,0,0,0
5865,20110319X35358_1,0,0,0,0,0,1,0,0,0,0,0
5866,20110319X95407_1,0,0,0,0,0,1,0,0,0,0,0
5867,20110319X95723_1,0,0,0,0,0,1,0,0,0,0,0
5868,20110319X25204_1,0,0,0,0,0,1,0,0,0,0,0
5870,20110319X32419_1,0,0,0,0,0,1,0,0,0,0,0
5871,20110319X32419_2,0,0,0,0,0,1,0,0,0,0,0
5872,20110319X34215_1,0,0,0,0,0,1,0,0,0,0,0
5873,20110320X90821_1,0,0,0,0,0,1,0,0,0,0,0
5874,20110320X03716_1,0,0,0,0,0,1,0,0,0,0,0
5875,20110320X12948_1,0,0,0,0,0,1,0,0,0,0,0
5876,20110320X15018_1,0,0,0,0,0,1,0,0,0,0,0
5877,20110320X70728_1,0,0,0,0,0,1,0,0,0,0,0
5878,20110320X83410_1,0,0,0,0,0,0,0,0,1,0,0
5879,20110320X83852_1,0,0,0,0,0,1,0,0,0,0,0
5880,20110320X24141_1,0,0,0,0,0,1,0,0,0,0,0
5881,20110321X20113_1,0,0,0,0,0,1,0,0,0,0,0
5882,20110321X25628_1,0,0,0,0,0,1,0,0,0,0,0
5883,20110321X51628_1,0,0,0,0,0,1,0,0,0,0,0
5884,20110321X93124_1,0,0,0,0,0,1,0,0,0,0,0
5885,20110322X03800_1,0,0,0,0,0,1,0,0,0,0,0
5886,20110322X13031_1,0,0,0,0,0,1,0,0,0,0,0
5887,20110322X31313_1,0,0,0,0,0,1,0,0,0,0,0
5888,20110322X41958_1,0,0,0,0,0,1,0,0,0,0,0
5889,20110322X85332_1,0,0,0,0,0,1,0,0,0,0,0
5890,20110322X24645_1,0,0,0,0,0,1,0,0,0,0,0
5891,20110323X24235_1,0,0,0,0,0,0,1,0,0,0,0
5893,20110323X30615_1,0,0,0,0,0,1,0,0,0,0,0
5894,20110323X65953_1,0,0,0,0,0,1,0,0,0,0,0
5895,20110323X21446_1,0,0,0,0,0,1,0,0,0,0,0
5896,20110324X53002_1,0,0,0,0,0,0,1,0,0,0,0
5898,20110324X80508_1,0,0,0,0,0,1,0,0,0,0,0
5899,20110324X02117_1,0,0,0,0,0,1,0,0,0,0,0
5900,20110325X14309_1,0,0,0,0,0,1,0,0,0,0,0
5901,20110325X22454_1,0,0,0,0,0,1,0,0,0,0,0
5902,20110325X30059_1,0,0,0,0,0,1,0,0,0,0,0
5903,20110325X51846_1,0,0,0,0,0,1,0,0,0,0,0
5904,20110325X60851_1,0,0,0,0,0,1,0,0,0,0,0
5905,20110326X12130_1,0,0,0,0,0,1,0,0,0,0,0
5906,20110326X31622_1,0,0,0,0,0,1,0,0,0,0,0
5907,20110326X83319_1,0,0,0,0,0,1,0,0,0,0,0
5908,20110327X65552_1,0,0,0,0,0,1,0,0,0,0,0
5909,20110327X95842_1,0,0,0,0,0,0,0,0,0,1,0
5910,20110328X22842_1,0,0,0,0,0,1,0,0,0,0,0
5911,20110328X35947_1,0,0,0,0,0,1,0,0,0,0,0
5912,20110328X44029_1,0,0,0,0,0,1,0,0,0,0,0
5913,20110328X80923_1,0,0,0,0,0,0,1,0,0,0,0
5915,20110328X81528_1,0,0,0,0,0,0,0,0,1,0,0
5917,20110329X33129_1,0,0,0,0,0,0,1,0,0,0,0
5919,20110329X42544_1,0,0,0,0,0,0,0,0,0,1,0
5920,20110329X54044_1,0,0,0,0,0,0,0,0,0,1,0
5921,20110329X71210_1,0,0,0,0,0,1,0,0,0,0,0
5922,20110330X05145_1,0,0,0,0,0,1,0,0,0,0,0
5923,20110330X05145_2,0,0,0,0,0,0,1,0,0,0,0
5925,20110330X43924_1,0,0,0,0,0,1,0,0,0,0,0
5926,20110330X44100_1,0,0,0,0,0,1,0,0,0,0,0
5928,20110330X53624_1,0,0,0,0,0,1,0,0,0,0,0
5930,20110330X93656_1,0,0,0,0,0,1,0,0,0,0,0
5932,20110331X15055_1,0,0,0,0,0,1,0,0,0,0,0
5933,20110331X43506_1,0,0,0,0,0,1,0,0,0,0,0
5934,20110401X02237_1,0,0,0,0,0,1,0,0,0,0,0
5935,20110401X03400_1,0,0,0,0,0,1,0,0,0,0,0
5936,20110401X40531_1,0,0,0,0,0,1,0,0,0,0,0
5937,20110401X61047_1,0,0,0,0,0,1,0,0,0,0,0
5938,20110401X61329_1,0,0,0,0,0,1,0,0,0,0,0
5939,20110401X72634_1,0,0,0,0,0,1,0,0,0,0,0
5940,20110401X24330_1,0,0,0,0,0,0,1,0,0,0,0
5942,20110403X03645_1,0,0,0,0,0,0,1,0,0,0,0
5944,20110403X60004_1,0,0,0,0,0,1,0,0,0,0,0
5946,20110403X15457_1,0,0,0,0,0,1,0,0,0,0,0
5947,20110403X21332_1,0,0,0,0,0,1,0,0,0,0,0
5948,20110403X25733_1,0,0,0,0,0,1,0,0,0,0,0
5949,20110403X33148_1,0,0,0,0,0,1,0,0,0,0,0
5950,20110403X54041_1,0,0,0,0,0,1,0,0,0,0,0
5951,20110403X64126_1,0,0,0,0,0,1,0,0,0,0,0
5953,20110403X10730_1,0,0,0,0,0,1,0,0,0,0,0
5954,20110403X11301_1,0,0,0,0,0,1,0,0,0,0,0
5955,20110404X94754_1,0,0,0,0,0,1,0,0,0,0,0
5956,20110404X10645_1,0,0,0,0,0,1,0,0,0,0,0
5957,20110404X13555_1,0,0,0,0,0,0,1,0,0,0,0
5959,20110404X21934_1,0,0,0,0,0,0,1,0,0,0,0
5961,20110404X25651_1,0,0,0,0,0,1,0,0,0,0,0
5962,20110404X65832_1,0,0,0,0,0,0,1,0,0,0,0
5964,20110404X71704_1,0,0,0,0,0,1,0,0,0,0,0
5965,20110404X72048_1,0,0,0,0,0,1,0,0,0,0,0
5966,20110405X00256_1,0,0,0,0,0,1,0,0,0,0,0
5967,20110406X63430_1,0,0,0,0,0,1,0,0,0,0,0
5968,20110406X15648_1,0,0,0,0,0,1,0,0,0,0,0
5969,20110406X22757_1,0,0,0,0,0,1,0,0,0,0,0
5970,20110406X43157_1,0,0,0,0,0,0,0,1,0,0,0
5972,20110406X54825_1,0,0,0,0,0,0,0,1,0,0,0
5973,20110406X74506_1,0,0,0,0,0,1,0,0,0,0,0
5974,20110406X83820_1,0,0,0,0,0,1,0,0,0,0,0
5975,20110406X23122_1,0,0,0,0,0,1,0,0,0,0,0
5976,20110407X64319_1,0,0,0,0,0,1,0,0,0,0,0
5977,20110407X64854_1,0,0,0,0,0,1,0,0,0,0,0
5978,20110407X95823_1,0,0,0,0,0,0,1,0,0,0,0
5980,20110407X02204_1,0,0,0,0,0,1,0,0,0,0,0
5981,20110407X35115_1,0,0,0,0,0,1,0,0,0,0,0
5983,20110407X64458_1,0,0,0,0,0,1,0,0,0,0,0
5984,20110407X81606_1,0,0,0,0,0,1,0,0,0,0,0
5985,20110408X02309_1,0,0,0,0,0,1,0,0,0,0,0
5986,20110408X35239_1,0,0,0,0,0,1,0,0,0,0,0
5987,20110408X74317_1,0,0,0,0,0,1,0,0,0,0,0
5988,20110410X85025_1,0,0,0,0,0,1,0,0,0,0,0
5990,20110410X15653_1,0,0,0,0,0,1,0,0,0,0,0
5992,20110411X84520_1,0,0,0,0,0,1,0,0,0,0,0
5993,20110411X03817_1,0,0,0,0,0,1,0,0,0,0,0
5994,20110411X10149_1,0,0,0,0,0,1,0,0,0,0,0
5995,20110411X24129_1,0,0,0,0,0,1,0,0,0,0,0
5996,20110411X31443_1,0,0,0,0,0,1,0,0,0,0,0
5997,20110411X33406_1,0,0,0,0,0,1,0,0,0,0,0
5998,20110411X43554_1,0,0,0,0,0,1,0,0,0,0,0
5999,20110411X51647_1,0,0,0,0,0,1,0,0,0,0,0
6000,20110411X82115_1,0,0,0,0,0,1,0,0,0,0,0
6001,20110411X83013_1,0,0,0,0,0,1,0,0,0,0,0
6002,20110412X90637_1,0,0,0,0,0,1,0,0,0,0,0
6003,20110412X02727_1,0,0,0,0,0,1,0,0,0,0,0
6004,20110412X05017_1,0,0,0,0,0,1,0,0,0,0,0
6005,20110412X21246_1,0,0,0,0,0,0,0,0,1,0,0
6007,20110412X23201_1,0,0,0,0,0,0,1,0,0,0,0
6011,20110412X23201_2,0,0,0,0,0,0,1,0,0,0,0
6013,20110412X23615_1,0,0,0,0,0,1,0,0,0,0,0
6015,20110412X41933_1,0,0,0,0,0,1,0,0,0,0,0
6016,20110412X73406_1,0,0,0,0,0,1,0,0,0,0,0
6018,20110412X74253_1,0,0,0,0,0,0,0,0,1,0,0
6019,20110412X11935_1,0,0,0,0,0,1,0,0,0,0,0
6020,20110413X92119_1,0,0,0,0,0,1,0,0,0,0,0
6021,20110413X01418_1,0,0,0,0,0,1,0,0,0,0,0
6022,20110413X75543_1,0,0,0,0,0,1,0,0,0,0,0
6023,20110414X31705_1,0,0,0,0,0,1,0,0,0,0,0
6024,20110414X40226_1,0,0,0,0,0,1,0,0,0,0,0
6025,20110414X43629_1,0,0,0,0,0,1,0,0,0,0,0
6026,20110414X45845_1,0,0,0,0,0,1,0,0,0,0,0
6027,20110414X62749_1,0,0,0,0,0,1,0,0,0,0,0
6028,20110414X73824_1,0,0,0,0,0,1,0,0,0,0,0
6029,20110414X75322_1,0,0,0,0,0,1,0,0,0,0,0
6030,20110414X30015_1,0,0,0,0,0,1,0,0,0,0,0
6031,20110415X05045_1,0,0,0,0,0,0,1,0,0,0,0
6033,20110415X10912_1,0,0,0,0,0,1,0,0,0,0,0
6034,20110415X15706_1,0,0,0,0,0,0,0,0,1,0,0
6035,20110415X21714_1,0,0,0,0,0,1,0,0,0,0,0
6037,20110415X23627_2,0,0,0,0,0,0,0,0,1,0,0
6039,20110415X25911_1,0,0,0,0,0,0,0,0,0,1,0
6040,20110415X80220_1,0,0,0,0,0,1,0,0,0,0,0
6041,20110416X94723_1,0,0,0,0,0,1,0,0,0,0,0
6042,20110416X01319_1,0,0,0,0,0,1,0,0,0,0,0
6043,20110417X11718_1,0,0,0,0,0,0,1,0,0,0,0
6045,20110418X91349_1,0,0,0,0,0,1,0,0,0,0,0
6046,20110418X04921_1,0,0,0,0,0,1,0,0,0,0,0
6047,20110418X12310_1,0,0,0,0,0,0,1,0,0,0,0
6048,20110418X31323_1,0,0,0,0,0,1,0,0,0,0,0
6049,20110418X41333_1,0,0,0,0,0,1,0,0,0,0,0
6050,20110418X50349_1,0,0,0,0,0,1,0,0,0,0,0
6051,20110418X52413_1,0,0,0,0,0,1,0,0,0,0,0
6052,20110418X54845_1,0,0,0,0,0,1,0,0,0,0,0
6053,20110418X61824_1,0,0,0,0,0,0,0,0,1,0,0
6054,20110419X34327_1,0,0,0,0,0,0,1,0,0,0,0
6056,20110419X62332_1,0,0,0,0,0,0,0,0,1,0,0
6057,20110419X62332_2,0,0,0,0,0,0,0,0,1,0,0
6058,20110420X00111_1,0,0,0,0,0,1,0,0,0,0,0
6059,20110420X61115_1,0,0,0,0,0,1,0,0,0,0,0
6060,20110420X75124_1,0,0,0,0,0,1,0,0,0,0,0
6061,20110421X15324_1,0,0,0,0,0,1,0,0,0,0,0
6062,20110421X32118_1,0,0,0,0,0,1,0,0,0,0,0
6063,20110421X32739_1,0,0,0,0,0,1,0,0,0,0,0
6064,20110421X53940_1,0,0,0,0,0,1,0,0,0,0,0
6065,20110421X70302_1,0,0,0,0,0,1,0,0,0,0,0
6066,20110421X15553_1,0,0,0,0,0,1,0,0,0,0,0
6067,20110422X50707_1,0,0,0,0,0,1,0,0,0,0,0
6069,20110423X91404_1,0,0,0,0,0,1,0,0,0,0,0
6070,20110423X04721_1,0,0,0,0,0,1,0,0,0,0,0
6071,20110423X10248_1,0,0,0,0,0,1,0,0,0,0,0
6072,20110424X10508_1,0,0,0,0,0,1,0,0,0,0,0
6073,20110424X11638_1,0,0,0,0,0,1,0,0,0,0,0
6074,20110425X92436_1,0,0,0,0,0,1,0,0,0,0,0
6075,20110425X02736_1,0,0,0,0,0,0,0,0,0,1,0
6076,20110425X11248_1,0,0,0,0,0,1,0,0,0,0,0
6077,20110425X40459_1,0,0,0,0,0,1,0,0,0,0,0
6078,20110425X52429_1,0,0,0,0,0,1,0,0,0,0,0
6079,20110425X84354_1,0,0,0,0,0,1,0,0,0,0,0
6080,20110425X91507_1,0,0,0,0,0,1,0,0,0,0,0
6081,20110425X94236_1,0,0,0,0,0,1,0,0,0,0,0
6082,20110425X95343_1,0,0,0,0,0,1,0,0,0,0,0
6083,20110426X80846_1,0,0,0,0,0,1,0,0,0,0,0
6084,20110426X03427_1,0,0,0,0,0,0,1,0,0,0,0
6086,20110426X53639_1,0,0,0,0,0,0,1,0,0,0,0
6088,20110426X74310_1,0,0,0,0,0,1,0,0,0,0,0
6089,20110427X00228_1,0,0,0,0,0,0,1,0,0,0,0
6091,20110427X22619_1,0,0,0,0,0,1,0,0,0,0,0
6092,20110427X85049_1,0,0,0,0,0,1,0,0,0,0,0
6093,20110428X92611_1,0,0,0,0,0,1,0,0,0,0,0
6095,20110428X00205_1,0,0,0,0,0,1,0,0,0,0,0
6096,20110428X00638_1,0,0,0,0,0,0,0,0,1,0,0
6097,20110428X31638_1,0,0,0,0,0,1,0,0,0,0,0
6098,20110429X44811_1,0,0,0,0,0,1,0,0,0,0,0
6099,20110429X64844_1,0,0,0,0,0,1,0,0,0,0,0
6101,20110429X24751_1,0,0,0,0,0,1,0,0,0,0,0
6102,20110430X60514_1,0,0,0,0,0,1,0,0,0,0,0
6104,20110430X04033_1,0,0,0,0,0,1,0,0,0,0,0
6105,20110501X61049_1,0,0,0,0,0,1,0,0,0,0,0
6106,20110501X14924_1,0,0,0,0,0,1,0,0,0,0,0
6107,20110501X30633_1,0,0,0,0,0,1,0,0,0,0,0
6108,20110501X72207_1,0,0,0,0,0,1,0,0,0,0,0
6109,20110502X93712_1,0,0,0,0,0,1,0,0,0,0,0
6111,20110502X93814_1,0,0,0,0,0,0,1,0,0,0,0
6113,20110502X52808_1,0,0,0,0,0,1,0,0,0,0,0
6114,20110502X54333_1,0,0,0,0,0,1,0,0,0,0,0
6115,20110502X70300_1,0,0,0,0,0,1,0,0,0,0,0
6116,20110502X75351_1,0,0,0,0,0,1,0,0,0,0,0
6117,20110502X75758_1,0,0,0,0,0,1,0,0,0,0,0
6118,20110503X81648_1,0,0,0,0,0,1,0,0,0,0,0
6119,20110503X32847_1,0,0,0,0,0,0,0,0,1,0,0
6120,20110504X80159_1,0,0,0,0,0,1,0,0,0,0,0
6121,20110504X92616_1,0,0,0,0,0,1,0,0,0,0,0
6122,20110504X05418_1,0,0,0,0,0,0,0,0,0,1,0
6123,20110504X11309_1,0,0,0,0,0,1,0,0,0,0,0
6124,20110504X12246_1,0,0,0,0,0,0,1,0,0,0,0
6125,20110504X22736_1,0,0,0,0,0,1,0,0,0,0,0
6126,20110504X40153_1,0,0,0,0,0,1,0,0,0,0,0
6127,20110504X51907_1,0,0,0,0,0,1,0,0,0,0,0
6128,20110505X81116_1,0,0,0,0,0,1,0,0,0,0,0
6129,20110505X90031_1,0,0,0,0,0,1,0,0,0,0,0
6130,20110505X31752_1,0,0,0,0,0,1,0,0,0,0,0
6131,20110505X62208_1,0,0,0,0,0,1,0,0,0,0,0
